INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CONTRACT_CD,PER_INFO_ITEM_DEFINITION_ID,PER_INFO_CTG_ID,DISPORDER,DISPLAY_ORDER
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00030_IS00330","TEN1_COM0_000000000000000000_CS00030",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00030_IS00331","TEN1_COM0_000000000000000000_CS00030",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00030_IS00332","TEN1_COM0_000000000000000000_CS00030",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00030_IS00333","TEN1_COM0_000000000000000000_CS00030",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00030_IS00334","TEN1_COM0_000000000000000000_CS00030",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00030_IS00335","TEN1_COM0_000000000000000000_CS00030",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00030_IS00336","TEN1_COM0_000000000000000000_CS00030",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00031_IS00337","TEN1_COM0_000000000000000000_CS00031",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00031_IS00338","TEN1_COM0_000000000000000000_CS00031",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00031_IS00339","TEN1_COM0_000000000000000000_CS00031",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00031_IS00340","TEN1_COM0_000000000000000000_CS00031",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00031_IS00341","TEN1_COM0_000000000000000000_CS00031",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00031_IS00342","TEN1_COM0_000000000000000000_CS00031",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00031_IS00343","TEN1_COM0_000000000000000000_CS00031",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00032_IS00344","TEN1_COM0_000000000000000000_CS00032",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00032_IS00345","TEN1_COM0_000000000000000000_CS00032",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00032_IS00346","TEN1_COM0_000000000000000000_CS00032",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00032_IS00347","TEN1_COM0_000000000000000000_CS00032",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00032_IS00348","TEN1_COM0_000000000000000000_CS00032",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00032_IS00349","TEN1_COM0_000000000000000000_CS00032",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00032_IS00350","TEN1_COM0_000000000000000000_CS00032",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00033_IS00351","TEN1_COM0_000000000000000000_CS00033",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00033_IS00352","TEN1_COM0_000000000000000000_CS00033",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00033_IS00353","TEN1_COM0_000000000000000000_CS00033",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00033_IS00354","TEN1_COM0_000000000000000000_CS00033",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00033_IS00355","TEN1_COM0_000000000000000000_CS00033",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00033_IS00356","TEN1_COM0_000000000000000000_CS00033",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00033_IS00357","TEN1_COM0_000000000000000000_CS00033",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00034_IS00358","TEN1_COM0_000000000000000000_CS00034",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00034_IS00359","TEN1_COM0_000000000000000000_CS00034",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00034_IS00360","TEN1_COM0_000000000000000000_CS00034",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00034_IS00361","TEN1_COM0_000000000000000000_CS00034",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00034_IS00362","TEN1_COM0_000000000000000000_CS00034",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00034_IS00363","TEN1_COM0_000000000000000000_CS00034",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00034_IS00364","TEN1_COM0_000000000000000000_CS00034",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00035_IS00366","TEN1_COM0_000000000000000000_CS00035",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00035_IS00368","TEN1_COM0_000000000000000000_CS00035",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00035_IS00369","TEN1_COM0_000000000000000000_CS00035",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00035_IS00370","TEN1_COM0_000000000000000000_CS00035",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00035_IS00371","TEN1_COM0_000000000000000000_CS00035",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00035_IS00372","TEN1_COM0_000000000000000000_CS00035",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00035_IS00374","TEN1_COM0_000000000000000000_CS00035",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00036_IS00375","TEN1_COM0_000000000000000000_CS00036",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00036_IS00376","TEN1_COM0_000000000000000000_CS00036",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00036_IS00377","TEN1_COM0_000000000000000000_CS00036",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00036_IS00378","TEN1_COM0_000000000000000000_CS00036",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00036_IS00379","TEN1_COM0_000000000000000000_CS00036",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00036_IS00380","TEN1_COM0_000000000000000000_CS00036",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00036_IS00381","TEN1_COM0_000000000000000000_CS00036",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00036_IS00382","TEN1_COM0_000000000000000000_CS00036",8,8
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00036_IS00383","TEN1_COM0_000000000000000000_CS00036",9,9
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00036_IS00384","TEN1_COM0_000000000000000000_CS00036",10,10
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00385","TEN1_COM0_000000000000000000_CS00037",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00386","TEN1_COM0_000000000000000000_CS00037",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00387","TEN1_COM0_000000000000000000_CS00037",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00388","TEN1_COM0_000000000000000000_CS00037",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00389","TEN1_COM0_000000000000000000_CS00037",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00390","TEN1_COM0_000000000000000000_CS00037",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00391","TEN1_COM0_000000000000000000_CS00037",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00392","TEN1_COM0_000000000000000000_CS00037",8,8
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00393","TEN1_COM0_000000000000000000_CS00037",9,9
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00394","TEN1_COM0_000000000000000000_CS00037",10,10
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00395","TEN1_COM0_000000000000000000_CS00037",11,11
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00396","TEN1_COM0_000000000000000000_CS00037",12,12
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00037_IS00397","TEN1_COM0_000000000000000000_CS00037",13,13
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00038_IS00398","TEN1_COM0_000000000000000000_CS00038",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00038_IS00399","TEN1_COM0_000000000000000000_CS00038",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00038_IS00400","TEN1_COM0_000000000000000000_CS00038",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00038_IS00401","TEN1_COM0_000000000000000000_CS00038",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00038_IS00403","TEN1_COM0_000000000000000000_CS00038",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00038_IS00404","TEN1_COM0_000000000000000000_CS00038",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00038_IS00405","TEN1_COM0_000000000000000000_CS00038",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00038_IS00406","TEN1_COM0_000000000000000000_CS00038",8,8
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00038_IS00408","TEN1_COM0_000000000000000000_CS00038",9,9
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00409","TEN1_COM0_000000000000000000_CS00039",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00410","TEN1_COM0_000000000000000000_CS00039",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00411","TEN1_COM0_000000000000000000_CS00039",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00412","TEN1_COM0_000000000000000000_CS00039",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00413","TEN1_COM0_000000000000000000_CS00039",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00414","TEN1_COM0_000000000000000000_CS00039",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00415","TEN1_COM0_000000000000000000_CS00039",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00416","TEN1_COM0_000000000000000000_CS00039",8,8
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00417","TEN1_COM0_000000000000000000_CS00039",9,9
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00418","TEN1_COM0_000000000000000000_CS00039",10,10
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00419","TEN1_COM0_000000000000000000_CS00039",11,11
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00420","TEN1_COM0_000000000000000000_CS00039",12,12
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00421","TEN1_COM0_000000000000000000_CS00039",13,13
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00422","TEN1_COM0_000000000000000000_CS00039",14,14
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00039_IS00423","TEN1_COM0_000000000000000000_CS00039",15,15
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00424","TEN1_COM0_000000000000000000_CS00040",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00425","TEN1_COM0_000000000000000000_CS00040",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00426","TEN1_COM0_000000000000000000_CS00040",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00427","TEN1_COM0_000000000000000000_CS00040",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00428","TEN1_COM0_000000000000000000_CS00040",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00429","TEN1_COM0_000000000000000000_CS00040",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00430","TEN1_COM0_000000000000000000_CS00040",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00431","TEN1_COM0_000000000000000000_CS00040",8,8
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00432","TEN1_COM0_000000000000000000_CS00040",9,9
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00433","TEN1_COM0_000000000000000000_CS00040",10,10
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00434","TEN1_COM0_000000000000000000_CS00040",11,11
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00435","TEN1_COM0_000000000000000000_CS00040",12,12
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00436","TEN1_COM0_000000000000000000_CS00040",13,13
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00437","TEN1_COM0_000000000000000000_CS00040",14,14
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00040_IS00438","TEN1_COM0_000000000000000000_CS00040",15,15
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00439","TEN1_COM0_000000000000000000_CS00041",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00440","TEN1_COM0_000000000000000000_CS00041",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00441","TEN1_COM0_000000000000000000_CS00041",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00442","TEN1_COM0_000000000000000000_CS00041",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00443","TEN1_COM0_000000000000000000_CS00041",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00444","TEN1_COM0_000000000000000000_CS00041",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00445","TEN1_COM0_000000000000000000_CS00041",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00446","TEN1_COM0_000000000000000000_CS00041",8,8
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00447","TEN1_COM0_000000000000000000_CS00041",9,9
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00448","TEN1_COM0_000000000000000000_CS00041",10,10
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00449","TEN1_COM0_000000000000000000_CS00041",11,11
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00450","TEN1_COM0_000000000000000000_CS00041",12,12
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00451","TEN1_COM0_000000000000000000_CS00041",13,13
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00452","TEN1_COM0_000000000000000000_CS00041",14,14
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00041_IS00453","TEN1_COM0_000000000000000000_CS00041",15,15
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00454","TEN1_COM0_000000000000000000_CS00042",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00455","TEN1_COM0_000000000000000000_CS00042",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00456","TEN1_COM0_000000000000000000_CS00042",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00457","TEN1_COM0_000000000000000000_CS00042",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00458","TEN1_COM0_000000000000000000_CS00042",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00459","TEN1_COM0_000000000000000000_CS00042",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00460","TEN1_COM0_000000000000000000_CS00042",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00461","TEN1_COM0_000000000000000000_CS00042",8,8
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00462","TEN1_COM0_000000000000000000_CS00042",9,9
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00463","TEN1_COM0_000000000000000000_CS00042",10,10
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00464","TEN1_COM0_000000000000000000_CS00042",11,11
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00465","TEN1_COM0_000000000000000000_CS00042",12,12
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00466","TEN1_COM0_000000000000000000_CS00042",13,13
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00467","TEN1_COM0_000000000000000000_CS00042",14,14
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00042_IS00468","TEN1_COM0_000000000000000000_CS00042",15,15
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00469","TEN1_COM0_000000000000000000_CS00043",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00470","TEN1_COM0_000000000000000000_CS00043",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00471","TEN1_COM0_000000000000000000_CS00043",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00472","TEN1_COM0_000000000000000000_CS00043",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00473","TEN1_COM0_000000000000000000_CS00043",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00474","TEN1_COM0_000000000000000000_CS00043",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00475","TEN1_COM0_000000000000000000_CS00043",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00476","TEN1_COM0_000000000000000000_CS00043",8,8
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00477","TEN1_COM0_000000000000000000_CS00043",9,9
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00478","TEN1_COM0_000000000000000000_CS00043",10,10
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00479","TEN1_COM0_000000000000000000_CS00043",11,11
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00480","TEN1_COM0_000000000000000000_CS00043",12,12
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00481","TEN1_COM0_000000000000000000_CS00043",13,13
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00482","TEN1_COM0_000000000000000000_CS00043",14,14
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00043_IS00483","TEN1_COM0_000000000000000000_CS00043",15,15
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00484","TEN1_COM0_000000000000000000_CS00044",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00485","TEN1_COM0_000000000000000000_CS00044",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00486","TEN1_COM0_000000000000000000_CS00044",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00487","TEN1_COM0_000000000000000000_CS00044",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00488","TEN1_COM0_000000000000000000_CS00044",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00489","TEN1_COM0_000000000000000000_CS00044",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00490","TEN1_COM0_000000000000000000_CS00044",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00491","TEN1_COM0_000000000000000000_CS00044",8,8
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00492","TEN1_COM0_000000000000000000_CS00044",9,9
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00493","TEN1_COM0_000000000000000000_CS00044",10,10
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00494","TEN1_COM0_000000000000000000_CS00044",11,11
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00495","TEN1_COM0_000000000000000000_CS00044",12,12
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00496","TEN1_COM0_000000000000000000_CS00044",13,13
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00497","TEN1_COM0_000000000000000000_CS00044",14,14
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00044_IS00498","TEN1_COM0_000000000000000000_CS00044",15,15
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00499","TEN1_COM0_000000000000000000_CS00045",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00500","TEN1_COM0_000000000000000000_CS00045",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00501","TEN1_COM0_000000000000000000_CS00045",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00502","TEN1_COM0_000000000000000000_CS00045",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00503","TEN1_COM0_000000000000000000_CS00045",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00504","TEN1_COM0_000000000000000000_CS00045",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00505","TEN1_COM0_000000000000000000_CS00045",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00506","TEN1_COM0_000000000000000000_CS00045",8,8
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00507","TEN1_COM0_000000000000000000_CS00045",9,9
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00508","TEN1_COM0_000000000000000000_CS00045",10,10
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00509","TEN1_COM0_000000000000000000_CS00045",11,11
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00510","TEN1_COM0_000000000000000000_CS00045",12,12
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00511","TEN1_COM0_000000000000000000_CS00045",13,13
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00512","TEN1_COM0_000000000000000000_CS00045",14,14
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00045_IS00513","TEN1_COM0_000000000000000000_CS00045",15,15
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00514","TEN1_COM0_000000000000000000_CS00046",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00515","TEN1_COM0_000000000000000000_CS00046",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00516","TEN1_COM0_000000000000000000_CS00046",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00517","TEN1_COM0_000000000000000000_CS00046",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00518","TEN1_COM0_000000000000000000_CS00046",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00519","TEN1_COM0_000000000000000000_CS00046",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00520","TEN1_COM0_000000000000000000_CS00046",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00521","TEN1_COM0_000000000000000000_CS00046",8,8
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00522","TEN1_COM0_000000000000000000_CS00046",9,9
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00523","TEN1_COM0_000000000000000000_CS00046",10,10
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00524","TEN1_COM0_000000000000000000_CS00046",11,11
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00525","TEN1_COM0_000000000000000000_CS00046",12,12
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00526","TEN1_COM0_000000000000000000_CS00046",13,13
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00527","TEN1_COM0_000000000000000000_CS00046",14,14
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00046_IS00528","TEN1_COM0_000000000000000000_CS00046",15,15
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00529","TEN1_COM0_000000000000000000_CS00047",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00530","TEN1_COM0_000000000000000000_CS00047",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00531","TEN1_COM0_000000000000000000_CS00047",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00532","TEN1_COM0_000000000000000000_CS00047",4,4
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00533","TEN1_COM0_000000000000000000_CS00047",5,5
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00534","TEN1_COM0_000000000000000000_CS00047",6,6
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00535","TEN1_COM0_000000000000000000_CS00047",7,7
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00536","TEN1_COM0_000000000000000000_CS00047",8,8
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00537","TEN1_COM0_000000000000000000_CS00047",9,9
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00538","TEN1_COM0_000000000000000000_CS00047",10,10
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00539","TEN1_COM0_000000000000000000_CS00047",11,11
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00540","TEN1_COM0_000000000000000000_CS00047",12,12
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00541","TEN1_COM0_000000000000000000_CS00047",13,13
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00542","TEN1_COM0_000000000000000000_CS00047",14,14
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00047_IS00543","TEN1_COM0_000000000000000000_CS00047",15,15
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00048_IS00544","TEN1_COM0_000000000000000000_CS00048",1,1
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00048_IS00545","TEN1_COM0_000000000000000000_CS00048",2,2
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00048_IS00546","TEN1_COM0_000000000000000000_CS00048",3,3
,,,,,,,,0,"000000000001","TEN1_COM0_0000000000_CS00048_IS00547","TEN1_COM0_000000000000000000_CS00048",4,4
