INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CONTRACT_CD,CID,M_ATD_ITEM_ID,M_ATD_ITEM_NAME,DISP_NO,IS_ALLOW_CHANGE,LINE_BREAK_POS_NAME,M_ATD_ITEM_ATR,PRIMITIVE_VALUE,TWO_MONTHLY_DISPLAY,DISPLAY_NAME
,,,,,,,,0,"000000000000","000000000000-0000",1495,"特別休暇残未消化時間5",888,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1496,"実時間特別休暇使用時間5",893,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1497,"実時間特別休暇使用時間付与後5",894,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1498,"実時間特別休暇使用回数5",895,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1499,"実特別休暇残時間5",896,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1500,"実特別休暇残時間付与後5",897,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1501,"時間特別休暇使用時間6",904,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1502,"時間特別休暇使用時間付与後6",905,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1503,"時間特別休暇使用回数6",906,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1504,"特別休暇残時間6",907,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1505,"特別休暇残時間付与後6",908,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1506,"特別休暇残未消化時間6",909,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1507,"実時間特別休暇使用時間6",914,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1508,"実時間特別休暇使用時間付与後6",915,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1509,"実時間特別休暇使用回数6",916,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1510,"実特別休暇残時間6",917,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1511,"実特別休暇残時間付与後6",918,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1512,"時間特別休暇使用時間7",925,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1513,"時間特別休暇使用時間付与後7",926,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1514,"時間特別休暇使用回数7",927,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1515,"特別休暇残時間7",928,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1516,"特別休暇残時間付与後7",929,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1517,"特別休暇残未消化時間7",930,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1518,"実時間特別休暇使用時間7",935,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1519,"実時間特別休暇使用時間付与後7",936,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1520,"実時間特別休暇使用回数7",937,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1521,"実特別休暇残時間7",938,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1522,"実特別休暇残時間付与後7",939,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1523,"時間特別休暇使用時間8",946,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1524,"時間特別休暇使用時間付与後8",947,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1525,"時間特別休暇使用回数8",948,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1526,"特別休暇残時間8",949,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1527,"特別休暇残時間付与後8",950,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1528,"特別休暇残未消化時間8",951,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1529,"実時間特別休暇使用時間8",956,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1530,"実時間特別休暇使用時間付与後8",957,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1531,"実時間特別休暇使用回数8",958,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1532,"実特別休暇残時間8",959,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1533,"実特別休暇残時間付与後8",960,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1534,"時間特別休暇使用時間9",967,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1535,"時間特別休暇使用時間付与後9",968,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1536,"時間特別休暇使用回数9",969,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1537,"特別休暇残時間9",970,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1538,"特別休暇残時間付与後9",971,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1539,"特別休暇残未消化時間9",972,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1540,"実時間特別休暇使用時間9",977,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1541,"実時間特別休暇使用時間付与後9",978,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1542,"実時間特別休暇使用回数9",979,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1543,"実特別休暇残時間9",980,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1544,"実特別休暇残時間付与後9",981,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1545,"時間特別休暇使用時間10",988,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1546,"時間特別休暇使用時間付与後10",989,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1547,"時間特別休暇使用回数10",990,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1548,"特別休暇残時間10",991,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1549,"特別休暇残時間付与後10",992,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1550,"特別休暇残未消化時間10",993,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1551,"実時間特別休暇使用時間10",998,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1552,"実時間特別休暇使用時間付与後10",999,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1553,"実時間特別休暇使用回数10",1000,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1554,"実特別休暇残時間10",1001,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1555,"実特別休暇残時間付与後10",1002,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1556,"時間特別休暇使用時間11",1009,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1557,"時間特別休暇使用時間付与後11",1010,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1558,"時間特別休暇使用回数11",1011,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1559,"特別休暇残時間11",1012,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1560,"特別休暇残時間付与後11",1013,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1561,"特別休暇残未消化時間11",1014,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1562,"実時間特別休暇使用時間11",1019,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1563,"実時間特別休暇使用時間付与後11",1020,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1564,"実時間特別休暇使用回数11",1021,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1565,"実特別休暇残時間11",1022,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1566,"実特別休暇残時間付与後11",1023,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1567,"時間特別休暇使用時間12",1030,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1568,"時間特別休暇使用時間付与後12",1031,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1569,"時間特別休暇使用回数12",1032,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1570,"特別休暇残時間12",1033,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1571,"特別休暇残時間付与後12",1034,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1572,"特別休暇残未消化時間12",1035,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1573,"実時間特別休暇使用時間12",1040,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1574,"実時間特別休暇使用時間付与後12",1041,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1575,"実時間特別休暇使用回数12",1042,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1576,"実特別休暇残時間12",1043,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1577,"実特別休暇残時間付与後12",1044,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1578,"時間特別休暇使用時間13",1051,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1579,"時間特別休暇使用時間付与後13",1052,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1580,"時間特別休暇使用回数13",1053,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1581,"特別休暇残時間13",1054,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1582,"特別休暇残時間付与後13",1055,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1583,"特別休暇残未消化時間13",1056,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1584,"実時間特別休暇使用時間13",1061,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1585,"実時間特別休暇使用時間付与後13",1062,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1586,"実時間特別休暇使用回数13",1063,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1587,"実特別休暇残時間13",1064,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1588,"実特別休暇残時間付与後13",1065,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1589,"時間特別休暇使用時間14",1072,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1590,"時間特別休暇使用時間付与後14",1073,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1591,"時間特別休暇使用回数14",1074,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1592,"特別休暇残時間14",1075,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1593,"特別休暇残時間付与後14",1076,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1594,"特別休暇残未消化時間14",1077,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1595,"実時間特別休暇使用時間14",1082,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1596,"実時間特別休暇使用時間付与後14",1083,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1597,"実時間特別休暇使用回数14",1084,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1598,"実特別休暇残時間14",1085,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1599,"実特別休暇残時間付与後14",1086,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1600,"時間特別休暇使用時間15",1093,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1601,"時間特別休暇使用時間付与後15",1094,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1602,"時間特別休暇使用回数15",1095,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1603,"特別休暇残時間15",1096,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1604,"特別休暇残時間付与後15",1097,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1605,"特別休暇残未消化時間15",1098,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1606,"実時間特別休暇使用時間15",1103,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1607,"実時間特別休暇使用時間付与後15",1104,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1608,"実時間特別休暇使用回数15",1105,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1609,"実特別休暇残時間15",1106,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1610,"実特別休暇残時間付与後15",1107,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1611,"時間特別休暇使用時間16",1114,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1612,"時間特別休暇使用時間付与後16",1115,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1613,"時間特別休暇使用回数16",1116,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1614,"特別休暇残時間16",1117,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1615,"特別休暇残時間付与後16",1118,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1616,"特別休暇残未消化時間16",1119,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1617,"実時間特別休暇使用時間16",1124,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1618,"実時間特別休暇使用時間付与後16",1125,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1619,"実時間特別休暇使用回数16",1126,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1620,"実特別休暇残時間16",1127,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1621,"実特別休暇残時間付与後16",1128,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1622,"時間特別休暇使用時間17",1135,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1623,"時間特別休暇使用時間付与後17",1136,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1624,"時間特別休暇使用回数17",1137,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1625,"特別休暇残時間17",1138,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1626,"特別休暇残時間付与後17",1139,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1627,"特別休暇残未消化時間17",1140,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1628,"実時間特別休暇使用時間17",1145,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1629,"実時間特別休暇使用時間付与後17",1146,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1630,"実時間特別休暇使用回数17",1147,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1631,"実特別休暇残時間17",1148,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1632,"実特別休暇残時間付与後17",1149,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1633,"時間特別休暇使用時間18",1156,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1634,"時間特別休暇使用時間付与後18",1157,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1635,"時間特別休暇使用回数18",1158,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1636,"特別休暇残時間18",1159,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1637,"特別休暇残時間付与後18",1160,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1638,"特別休暇残未消化時間18",1161,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1639,"実時間特別休暇使用時間18",1166,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1640,"実時間特別休暇使用時間付与後18",1167,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1641,"実時間特別休暇使用回数18",1168,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1642,"実特別休暇残時間18",1169,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1643,"実特別休暇残時間付与後18",1170,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1644,"時間特別休暇使用時間19",1177,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1645,"時間特別休暇使用時間付与後19",1178,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1646,"時間特別休暇使用回数19",1179,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1647,"特別休暇残時間19",1180,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1648,"特別休暇残時間付与後19",1181,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1649,"特別休暇残未消化時間19",1182,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1650,"実時間特別休暇使用時間19",1187,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1651,"実時間特別休暇使用時間付与後19",1188,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1652,"実時間特別休暇使用回数19",1189,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1653,"実特別休暇残時間19",1190,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1654,"実特別休暇残時間付与後19",1191,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1655,"時間特別休暇使用時間20",1198,1,0,1,44,3,"時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1656,"時間特別休暇使用時間付与後20",1199,1,0,1,44,3,"時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1657,"時間特別休暇使用回数20",1200,1,0,2,43,3,"時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1658,"特別休暇残時間20",1201,1,0,1,40,2,"{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1659,"特別休暇残時間付与後20",1202,1,0,1,40,2,"{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1660,"特別休暇残未消化時間20",1203,1,0,1,44,3,"{0}残未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1661,"実時間特別休暇使用時間20",1208,0,0,1,44,3,"実時間{0}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1662,"実時間特別休暇使用時間付与後20",1209,0,0,1,44,3,"実時間{0}使用時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1663,"実時間特別休暇使用回数20",1210,0,0,2,43,3,"実時間{0}使用回数"
,,,,,,,,0,"000000000000","000000000000-0000",1664,"実特別休暇残時間20",1211,0,0,1,40,2,"実{0}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1665,"実特別休暇残時間付与後20",1212,0,0,1,40,2,"実{0}残時間付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1666,"代休発生時間",1218,1,0,1,48,3,"{#Com_CompensationHoliday}発生時間"
,,,,,,,,0,"000000000000","000000000000-0000",1667,"代休使用時間",1219,1,0,1,48,3,"{#Com_CompensationHoliday}使用時間"
,,,,,,,,0,"000000000000","000000000000-0000",1668,"代休残時間",1220,1,0,1,49,2,"{#Com_CompensationHoliday}残時間"
,,,,,,,,0,"000000000000","000000000000-0000",1669,"代休繰越時間",1221,1,0,1,49,1,"{#Com_CompensationHoliday}繰越時間"
,,,,,,,,0,"000000000000","000000000000-0000",1670,"代休未消化時間",1222,1,0,1,48,3,"{#Com_CompensationHoliday}未消化時間"
,,,,,,,,0,"000000000000","000000000000-0000",1671,"子の看護使用時間本年",1230,1,0,1,44,3,"子の看護使用時間本年"
,,,,,,,,0,"000000000000","000000000000-0000",1672,"子の看護使用時間翌年",1231,1,0,1,44,3,"子の看護使用時間翌年"
,,,,,,,,0,"000000000000","000000000000-0000",1673,"介護使用時間本年",1238,1,0,1,44,3,"介護使用時間本年"
,,,,,,,,0,"000000000000","000000000000-0000",1674,"介護使用時間翌年",1239,1,0,1,44,3,"介護使用時間翌年"
,,,,,,,,0,"000000000000","000000000000-0000",1780,"年休残日数付与後",743,1,0,3,30,2,"{#Com_PaidHoliday}残日数付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1781,"実年休残日数付与後",754,0,0,3,30,2,"実{#Com_PaidHoliday}残日数付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1782,"年休付与所定日数",773,1,0,3,27,3,"{#Com_PaidHoliday}付与所定日数"
,,,,,,,,0,"000000000000","000000000000-0000",1783,"年休付与労働日数",774,1,0,3,27,3,"{#Com_PaidHoliday}付与労働日数"
,,,,,,,,0,"000000000000","000000000000-0000",1784,"年休付与控除日数",775,1,0,3,27,3,"{#Com_PaidHoliday}付与控除日数"
,,,,,,,,0,"000000000000","000000000000-0000",1786,"年休付与出勤率",777,0,0,8,26,3,"{#Com_PaidHoliday}付与出勤率"
,,,,,,,,0,"000000000000","000000000000-0000",1787,"年休出勤率所定日数",778,1,0,3,23,3,"{#Com_PaidHoliday}出勤率所定日数"
,,,,,,,,0,"000000000000","000000000000-0000",1788,"年休出勤率労働日数",779,1,0,3,23,3,"{#Com_PaidHoliday}出勤率労働日数"
,,,,,,,,0,"000000000000","000000000000-0000",1789,"年休出勤率控除日数",780,1,0,3,23,3,"{#Com_PaidHoliday}出勤率控除日数"
,,,,,,,,0,"000000000000","000000000000-0000",1790,"積立年休残日数付与後",786,1,0,3,39,2,"{#Com_FundedPaidHoliday}残日数付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1791,"実積立年休残日数付与後",792,0,0,3,39,2,"実{#Com_FundedPaidHoliday}残日数付与後"
,,,,,,,,0,"000000000000","000000000000-0000",1798,"実働就業時間",8,1,0,1,16,3,"実働就業時間"
,,,,,,,,0,"000000000000","000000000000-0000",1804,"残業1乖離内訳",474,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1805,"残業2乖離内訳",475,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1806,"残業3乖離内訳",476,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1807,"残業4乖離内訳",477,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1808,"残業5乖離内訳",478,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1809,"残業6乖離内訳",479,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1810,"残業7乖離内訳",480,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1811,"残業8乖離内訳",481,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1812,"残業9乖離内訳",482,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1813,"残業10乖離内訳",483,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1814,"振替残業1乖離内訳",484,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1815,"振替残業2乖離内訳",485,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1816,"振替残業3乖離内訳",486,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1817,"振替残業4乖離内訳",487,1,0,1,16,3,"{0}乖離内訳"
,,,,,,,,0,"000000000000","000000000000-0000",1818,"振替残業5乖離内訳",488,1,0,1,16,3,"{0}乖離内訳"
