INS_DATE,INS_CCD,INS_SCD,INS_PG,UPD_DATE,UPD_CCD,UPD_SCD,UPD_PG,EXCLUS_VER,CONTRACT_CD,CID,ATTENDANCEITEM_ID,SCREEN_USE_ATR,ATTENDANCEITEM_TYPE
,,,,,,,,0,"00000000","000000000000-0000",418,16,2
,,,,,,,,0,"00000000","000000000000-0000",418,20,2
,,,,,,,,0,"00000000","000000000000-0000",426,16,1
,,,,,,,,0,"00000000","000000000000-0000",426,19,1
,,,,,,,,0,"00000000","000000000000-0000",427,16,1
,,,,,,,,0,"00000000","000000000000-0000",427,19,1
,,,,,,,,0,"00000000","000000000000-0000",428,16,1
,,,,,,,,0,"00000000","000000000000-0000",428,19,1
,,,,,,,,0,"00000000","000000000000-0000",429,16,1
,,,,,,,,0,"00000000","000000000000-0000",429,19,1
,,,,,,,,0,"00000000","000000000000-0000",430,16,1
,,,,,,,,0,"00000000","000000000000-0000",430,19,1
,,,,,,,,0,"00000000","000000000000-0000",431,16,1
,,,,,,,,0,"00000000","000000000000-0000",431,19,1
,,,,,,,,0,"00000000","000000000000-0000",432,16,1
,,,,,,,,0,"00000000","000000000000-0000",432,19,1
,,,,,,,,0,"00000000","000000000000-0000",433,16,1
,,,,,,,,0,"00000000","000000000000-0000",433,19,1
,,,,,,,,0,"00000000","000000000000-0000",434,16,1
,,,,,,,,0,"00000000","000000000000-0000",434,19,1
,,,,,,,,0,"00000000","000000000000-0000",435,16,1
,,,,,,,,0,"00000000","000000000000-0000",435,19,1
,,,,,,,,0,"00000000","000000000000-0000",436,16,1
,,,,,,,,0,"00000000","000000000000-0000",436,19,1
,,,,,,,,0,"00000000","000000000000-0000",437,16,1
,,,,,,,,0,"00000000","000000000000-0000",437,19,1
,,,,,,,,0,"00000000","000000000000-0000",438,19,1
,,,,,,,,0,"00000000","000000000000-0000",440,16,1
,,,,,,,,0,"00000000","000000000000-0000",440,19,1
,,,,,,,,0,"00000000","000000000000-0000",441,16,1
,,,,,,,,0,"00000000","000000000000-0000",441,19,1
,,,,,,,,0,"00000000","000000000000-0000",442,16,1
,,,,,,,,0,"00000000","000000000000-0000",442,19,1
,,,,,,,,0,"00000000","000000000000-0000",443,19,1
,,,,,,,,0,"00000000","000000000000-0000",445,16,1
,,,,,,,,0,"00000000","000000000000-0000",445,19,1
,,,,,,,,0,"00000000","000000000000-0000",446,16,1
,,,,,,,,0,"00000000","000000000000-0000",446,19,1
,,,,,,,,0,"00000000","000000000000-0000",447,16,1
,,,,,,,,0,"00000000","000000000000-0000",447,19,1
,,,,,,,,0,"00000000","000000000000-0000",448,19,1
,,,,,,,,0,"00000000","000000000000-0000",450,16,1
,,,,,,,,0,"00000000","000000000000-0000",450,19,1
,,,,,,,,0,"00000000","000000000000-0000",451,16,1
,,,,,,,,0,"00000000","000000000000-0000",451,19,1
,,,,,,,,0,"00000000","000000000000-0000",452,16,1
,,,,,,,,0,"00000000","000000000000-0000",452,19,1
,,,,,,,,0,"00000000","000000000000-0000",453,19,1
,,,,,,,,0,"00000000","000000000000-0000",455,16,1
,,,,,,,,0,"00000000","000000000000-0000",455,19,1
,,,,,,,,0,"00000000","000000000000-0000",456,16,1
,,,,,,,,0,"00000000","000000000000-0000",456,19,1
,,,,,,,,0,"00000000","000000000000-0000",457,16,1
,,,,,,,,0,"00000000","000000000000-0000",457,17,2
,,,,,,,,0,"00000000","000000000000-0000",457,19,1
,,,,,,,,0,"00000000","000000000000-0000",457,20,2
,,,,,,,,0,"00000000","000000000000-0000",458,16,2
,,,,,,,,0,"00000000","000000000000-0000",458,19,1
,,,,,,,,0,"00000000","000000000000-0000",458,20,2
,,,,,,,,0,"00000000","000000000000-0000",459,17,2
,,,,,,,,0,"00000000","000000000000-0000",459,20,2
,,,,,,,,0,"00000000","000000000000-0000",460,16,1
,,,,,,,,0,"00000000","000000000000-0000",460,16,2
,,,,,,,,0,"00000000","000000000000-0000",460,19,1
,,,,,,,,0,"00000000","000000000000-0000",460,20,2
,,,,,,,,0,"00000000","000000000000-0000",461,17,1
,,,,,,,,0,"00000000","000000000000-0000",461,19,1
,,,,,,,,0,"00000000","000000000000-0000",461,20,2
,,,,,,,,0,"00000000","000000000000-0000",462,16,2
,,,,,,,,0,"00000000","000000000000-0000",462,20,2
,,,,,,,,0,"00000000","000000000000-0000",463,16,2
,,,,,,,,0,"00000000","000000000000-0000",463,20,2
,,,,,,,,0,"00000000","000000000000-0000",464,20,2
,,,,,,,,0,"00000000","000000000000-0000",465,16,2
,,,,,,,,0,"00000000","000000000000-0000",465,20,2
,,,,,,,,0,"00000000","000000000000-0000",466,16,2
,,,,,,,,0,"00000000","000000000000-0000",466,20,2
,,,,,,,,0,"00000000","000000000000-0000",467,16,2
,,,,,,,,0,"00000000","000000000000-0000",467,20,2
,,,,,,,,0,"00000000","000000000000-0000",468,20,2
,,,,,,,,0,"00000000","000000000000-0000",469,16,2
,,,,,,,,0,"00000000","000000000000-0000",469,20,2
,,,,,,,,0,"00000000","000000000000-0000",470,16,2
,,,,,,,,0,"00000000","000000000000-0000",470,20,2
,,,,,,,,0,"00000000","000000000000-0000",471,20,2
,,,,,,,,0,"00000000","000000000000-0000",472,16,2
,,,,,,,,0,"00000000","000000000000-0000",472,20,2
,,,,,,,,0,"00000000","000000000000-0000",473,17,2
,,,,,,,,0,"00000000","000000000000-0000",473,20,2
,,,,,,,,0,"00000000","000000000000-0000",474,16,2
,,,,,,,,0,"00000000","000000000000-0000",474,20,2
,,,,,,,,0,"00000000","000000000000-0000",475,16,2
,,,,,,,,0,"00000000","000000000000-0000",475,20,2
,,,,,,,,0,"00000000","000000000000-0000",476,17,2
,,,,,,,,0,"00000000","000000000000-0000",476,20,2
,,,,,,,,0,"00000000","000000000000-0000",477,17,2
,,,,,,,,0,"00000000","000000000000-0000",477,20,2
,,,,,,,,0,"00000000","000000000000-0000",478,17,2
,,,,,,,,0,"00000000","000000000000-0000",478,20,2
,,,,,,,,0,"00000000","000000000000-0000",479,17,2
,,,,,,,,0,"00000000","000000000000-0000",479,20,2
,,,,,,,,0,"00000000","000000000000-0000",480,17,2
,,,,,,,,0,"00000000","000000000000-0000",480,20,2
,,,,,,,,0,"00000000","000000000000-0000",481,17,2
,,,,,,,,0,"00000000","000000000000-0000",481,20,2
,,,,,,,,0,"00000000","000000000000-0000",482,17,2
,,,,,,,,0,"00000000","000000000000-0000",482,20,2
,,,,,,,,0,"00000000","000000000000-0000",483,17,2
,,,,,,,,0,"00000000","000000000000-0000",483,20,2
,,,,,,,,0,"00000000","000000000000-0000",484,17,2
,,,,,,,,0,"00000000","000000000000-0000",484,20,2
,,,,,,,,0,"00000000","000000000000-0000",485,17,2
,,,,,,,,0,"00000000","000000000000-0000",485,20,2
,,,,,,,,0,"00000000","000000000000-0000",486,17,2
,,,,,,,,0,"00000000","000000000000-0000",486,20,2
,,,,,,,,0,"00000000","000000000000-0000",487,17,2
,,,,,,,,0,"00000000","000000000000-0000",487,20,2
,,,,,,,,0,"00000000","000000000000-0000",488,17,2
,,,,,,,,0,"00000000","000000000000-0000",488,20,2
,,,,,,,,0,"00000000","000000000000-0000",489,17,2
,,,,,,,,0,"00000000","000000000000-0000",489,20,2
,,,,,,,,0,"00000000","000000000000-0000",490,17,2
,,,,,,,,0,"00000000","000000000000-0000",490,20,2
,,,,,,,,0,"00000000","000000000000-0000",491,17,2
,,,,,,,,0,"00000000","000000000000-0000",491,20,2
,,,,,,,,0,"00000000","000000000000-0000",492,17,2
,,,,,,,,0,"00000000","000000000000-0000",492,20,2
,,,,,,,,0,"00000000","000000000000-0000",493,17,2
,,,,,,,,0,"00000000","000000000000-0000",493,20,2
,,,,,,,,0,"00000000","000000000000-0000",494,17,2
,,,,,,,,0,"00000000","000000000000-0000",494,20,2
,,,,,,,,0,"00000000","000000000000-0000",495,17,2
,,,,,,,,0,"00000000","000000000000-0000",495,20,2
,,,,,,,,0,"00000000","000000000000-0000",496,17,2
,,,,,,,,0,"00000000","000000000000-0000",496,20,2
,,,,,,,,0,"00000000","000000000000-0000",497,17,2
,,,,,,,,0,"00000000","000000000000-0000",497,20,2
,,,,,,,,0,"00000000","000000000000-0000",498,17,2
,,,,,,,,0,"00000000","000000000000-0000",498,20,2
,,,,,,,,0,"00000000","000000000000-0000",499,17,2
,,,,,,,,0,"00000000","000000000000-0000",499,20,2
,,,,,,,,0,"00000000","000000000000-0000",500,17,2
,,,,,,,,0,"00000000","000000000000-0000",500,20,2
,,,,,,,,0,"00000000","000000000000-0000",501,17,2
,,,,,,,,0,"00000000","000000000000-0000",501,20,2
,,,,,,,,0,"00000000","000000000000-0000",502,17,2
,,,,,,,,0,"00000000","000000000000-0000",502,20,2
,,,,,,,,0,"00000000","000000000000-0000",503,17,2
,,,,,,,,0,"00000000","000000000000-0000",503,20,2
,,,,,,,,0,"00000000","000000000000-0000",504,17,2
,,,,,,,,0,"00000000","000000000000-0000",504,20,2
,,,,,,,,0,"00000000","000000000000-0000",505,17,2
,,,,,,,,0,"00000000","000000000000-0000",505,20,2
,,,,,,,,0,"00000000","000000000000-0000",506,16,2
,,,,,,,,0,"00000000","000000000000-0000",506,20,2
,,,,,,,,0,"00000000","000000000000-0000",507,16,2
,,,,,,,,0,"00000000","000000000000-0000",507,20,2
,,,,,,,,0,"00000000","000000000000-0000",508,16,2
,,,,,,,,0,"00000000","000000000000-0000",508,20,2
,,,,,,,,0,"00000000","000000000000-0000",509,16,2
,,,,,,,,0,"00000000","000000000000-0000",509,20,2
,,,,,,,,0,"00000000","000000000000-0000",510,16,2
,,,,,,,,0,"00000000","000000000000-0000",510,20,2
,,,,,,,,0,"00000000","000000000000-0000",511,16,2
,,,,,,,,0,"00000000","000000000000-0000",511,20,2
,,,,,,,,0,"00000000","000000000000-0000",512,16,2
,,,,,,,,0,"00000000","000000000000-0000",512,20,2
,,,,,,,,0,"00000000","000000000000-0000",513,16,2
,,,,,,,,0,"00000000","000000000000-0000",513,20,2
,,,,,,,,0,"00000000","000000000000-0000",514,16,2
,,,,,,,,0,"00000000","000000000000-0000",514,20,2
,,,,,,,,0,"00000000","000000000000-0000",515,16,2
,,,,,,,,0,"00000000","000000000000-0000",515,20,2
,,,,,,,,0,"00000000","000000000000-0000",516,16,2
,,,,,,,,0,"00000000","000000000000-0000",516,20,2
,,,,,,,,0,"00000000","000000000000-0000",517,16,2
,,,,,,,,0,"00000000","000000000000-0000",517,20,2
,,,,,,,,0,"00000000","000000000000-0000",518,16,2
,,,,,,,,0,"00000000","000000000000-0000",518,20,2
,,,,,,,,0,"00000000","000000000000-0000",519,16,2
,,,,,,,,0,"00000000","000000000000-0000",519,20,2
,,,,,,,,0,"00000000","000000000000-0000",520,16,2
,,,,,,,,0,"00000000","000000000000-0000",520,20,2
,,,,,,,,0,"00000000","000000000000-0000",521,16,2
,,,,,,,,0,"00000000","000000000000-0000",521,20,2
,,,,,,,,0,"00000000","000000000000-0000",522,16,2
,,,,,,,,0,"00000000","000000000000-0000",522,20,2
,,,,,,,,0,"00000000","000000000000-0000",523,16,2
,,,,,,,,0,"00000000","000000000000-0000",523,20,2
,,,,,,,,0,"00000000","000000000000-0000",524,16,2
,,,,,,,,0,"00000000","000000000000-0000",524,20,2
,,,,,,,,0,"00000000","000000000000-0000",525,16,2
,,,,,,,,0,"00000000","000000000000-0000",525,20,2
,,,,,,,,0,"00000000","000000000000-0000",526,16,2
,,,,,,,,0,"00000000","000000000000-0000",526,20,2
,,,,,,,,0,"00000000","000000000000-0000",527,16,2
,,,,,,,,0,"00000000","000000000000-0000",527,20,2
,,,,,,,,0,"00000000","000000000000-0000",528,16,2
,,,,,,,,0,"00000000","000000000000-0000",528,20,2
,,,,,,,,0,"00000000","000000000000-0000",529,16,2
,,,,,,,,0,"00000000","000000000000-0000",529,20,2
,,,,,,,,0,"00000000","000000000000-0000",530,16,1
,,,,,,,,0,"00000000","000000000000-0000",530,16,2
,,,,,,,,0,"00000000","000000000000-0000",530,19,1
,,,,,,,,0,"00000000","000000000000-0000",530,20,2
,,,,,,,,0,"00000000","000000000000-0000",531,16,1
,,,,,,,,0,"00000000","000000000000-0000",531,16,2
,,,,,,,,0,"00000000","000000000000-0000",531,19,1
,,,,,,,,0,"00000000","000000000000-0000",531,20,2
,,,,,,,,0,"00000000","000000000000-0000",532,16,1
,,,,,,,,0,"00000000","000000000000-0000",532,16,2
,,,,,,,,0,"00000000","000000000000-0000",532,19,1
,,,,,,,,0,"00000000","000000000000-0000",532,20,2
,,,,,,,,0,"00000000","000000000000-0000",533,16,1
,,,,,,,,0,"00000000","000000000000-0000",533,16,2
,,,,,,,,0,"00000000","000000000000-0000",533,19,1
,,,,,,,,0,"00000000","000000000000-0000",533,20,2
,,,,,,,,0,"00000000","000000000000-0000",534,16,2
,,,,,,,,0,"00000000","000000000000-0000",534,17,1
,,,,,,,,0,"00000000","000000000000-0000",534,19,1
,,,,,,,,0,"00000000","000000000000-0000",534,20,2
,,,,,,,,0,"00000000","000000000000-0000",535,16,1
,,,,,,,,0,"00000000","000000000000-0000",535,16,2
,,,,,,,,0,"00000000","000000000000-0000",535,19,1
,,,,,,,,0,"00000000","000000000000-0000",535,20,2
,,,,,,,,0,"00000000","000000000000-0000",536,16,1
,,,,,,,,0,"00000000","000000000000-0000",536,16,2
,,,,,,,,0,"00000000","000000000000-0000",536,19,1
,,,,,,,,0,"00000000","000000000000-0000",536,20,2
,,,,,,,,0,"00000000","000000000000-0000",537,16,1
,,,,,,,,0,"00000000","000000000000-0000",537,16,2
,,,,,,,,0,"00000000","000000000000-0000",537,19,1
,,,,,,,,0,"00000000","000000000000-0000",537,20,2
,,,,,,,,0,"00000000","000000000000-0000",538,16,1
,,,,,,,,0,"00000000","000000000000-0000",538,16,2
,,,,,,,,0,"00000000","000000000000-0000",538,19,1
,,,,,,,,0,"00000000","000000000000-0000",538,20,2
,,,,,,,,0,"00000000","000000000000-0000",539,16,1
,,,,,,,,0,"00000000","000000000000-0000",539,16,2
,,,,,,,,0,"00000000","000000000000-0000",539,19,1
,,,,,,,,0,"00000000","000000000000-0000",539,20,2
,,,,,,,,0,"00000000","000000000000-0000",540,16,2
,,,,,,,,0,"00000000","000000000000-0000",540,20,2
,,,,,,,,0,"00000000","000000000000-0000",541,16,1
,,,,,,,,0,"00000000","000000000000-0000",541,16,2
,,,,,,,,0,"00000000","000000000000-0000",541,19,1
,,,,,,,,0,"00000000","000000000000-0000",541,20,2
,,,,,,,,0,"00000000","000000000000-0000",542,16,2
,,,,,,,,0,"00000000","000000000000-0000",542,20,2
,,,,,,,,0,"00000000","000000000000-0000",543,16,1
,,,,,,,,0,"00000000","000000000000-0000",543,16,2
,,,,,,,,0,"00000000","000000000000-0000",543,19,1
,,,,,,,,0,"00000000","000000000000-0000",543,20,2
,,,,,,,,0,"00000000","000000000000-0000",544,16,2
,,,,,,,,0,"00000000","000000000000-0000",544,20,2
,,,,,,,,0,"00000000","000000000000-0000",545,16,1
,,,,,,,,0,"00000000","000000000000-0000",545,16,2
,,,,,,,,0,"00000000","000000000000-0000",545,19,1
,,,,,,,,0,"00000000","000000000000-0000",545,20,2
,,,,,,,,0,"00000000","000000000000-0000",546,16,2
,,,,,,,,0,"00000000","000000000000-0000",546,20,2
,,,,,,,,0,"00000000","000000000000-0000",547,16,1
,,,,,,,,0,"00000000","000000000000-0000",547,16,2
,,,,,,,,0,"00000000","000000000000-0000",547,19,1
,,,,,,,,0,"00000000","000000000000-0000",547,20,2
,,,,,,,,0,"00000000","000000000000-0000",548,16,2
,,,,,,,,0,"00000000","000000000000-0000",548,20,2
,,,,,,,,0,"00000000","000000000000-0000",549,16,2
,,,,,,,,0,"00000000","000000000000-0000",549,20,2
,,,,,,,,0,"00000000","000000000000-0000",550,16,2
,,,,,,,,0,"00000000","000000000000-0000",550,20,2
,,,,,,,,0,"00000000","000000000000-0000",551,16,2
,,,,,,,,0,"00000000","000000000000-0000",551,20,2
,,,,,,,,0,"00000000","000000000000-0000",552,16,1
,,,,,,,,0,"00000000","000000000000-0000",552,16,2
,,,,,,,,0,"00000000","000000000000-0000",552,19,1
,,,,,,,,0,"00000000","000000000000-0000",552,20,2
,,,,,,,,0,"00000000","000000000000-0000",553,16,1
,,,,,,,,0,"00000000","000000000000-0000",553,16,2
,,,,,,,,0,"00000000","000000000000-0000",553,19,1
,,,,,,,,0,"00000000","000000000000-0000",553,20,2
,,,,,,,,0,"00000000","000000000000-0000",554,16,1
,,,,,,,,0,"00000000","000000000000-0000",554,16,2
,,,,,,,,0,"00000000","000000000000-0000",554,19,1
,,,,,,,,0,"00000000","000000000000-0000",554,20,2
,,,,,,,,0,"00000000","000000000000-0000",555,16,1
,,,,,,,,0,"00000000","000000000000-0000",555,16,2
,,,,,,,,0,"00000000","000000000000-0000",555,19,1
,,,,,,,,0,"00000000","000000000000-0000",555,20,2
,,,,,,,,0,"00000000","000000000000-0000",556,0,1
,,,,,,,,0,"00000000","000000000000-0000",556,16,1
,,,,,,,,0,"00000000","000000000000-0000",556,16,2
,,,,,,,,0,"00000000","000000000000-0000",556,19,1
,,,,,,,,0,"00000000","000000000000-0000",556,20,2
,,,,,,,,0,"00000000","000000000000-0000",557,16,1
,,,,,,,,0,"00000000","000000000000-0000",557,16,2
,,,,,,,,0,"00000000","000000000000-0000",557,19,1
,,,,,,,,0,"00000000","000000000000-0000",557,20,2
,,,,,,,,0,"00000000","000000000000-0000",558,0,1
,,,,,,,,0,"00000000","000000000000-0000",558,16,1
,,,,,,,,0,"00000000","000000000000-0000",558,16,2
,,,,,,,,0,"00000000","000000000000-0000",558,19,1
,,,,,,,,0,"00000000","000000000000-0000",558,20,2
,,,,,,,,0,"00000000","000000000000-0000",559,16,1
,,,,,,,,0,"00000000","000000000000-0000",559,16,2
,,,,,,,,0,"00000000","000000000000-0000",559,19,1
,,,,,,,,0,"00000000","000000000000-0000",559,20,2
,,,,,,,,0,"00000000","000000000000-0000",560,16,1
,,,,,,,,0,"00000000","000000000000-0000",560,16,2
,,,,,,,,0,"00000000","000000000000-0000",560,19,1
,,,,,,,,0,"00000000","000000000000-0000",560,20,2
,,,,,,,,0,"00000000","000000000000-0000",561,0,1
,,,,,,,,0,"00000000","000000000000-0000",561,16,1
,,,,,,,,0,"00000000","000000000000-0000",561,16,2
,,,,,,,,0,"00000000","000000000000-0000",561,19,1
,,,,,,,,0,"00000000","000000000000-0000",561,20,2
,,,,,,,,0,"00000000","000000000000-0000",562,16,1
,,,,,,,,0,"00000000","000000000000-0000",562,16,2
,,,,,,,,0,"00000000","000000000000-0000",562,19,1
,,,,,,,,0,"00000000","000000000000-0000",562,20,2
,,,,,,,,0,"00000000","000000000000-0000",563,0,1
,,,,,,,,0,"00000000","000000000000-0000",563,16,1
,,,,,,,,0,"00000000","000000000000-0000",563,16,2
,,,,,,,,0,"00000000","000000000000-0000",563,19,1
,,,,,,,,0,"00000000","000000000000-0000",563,20,2
,,,,,,,,0,"00000000","000000000000-0000",564,16,1
,,,,,,,,0,"00000000","000000000000-0000",564,16,2
,,,,,,,,0,"00000000","000000000000-0000",564,19,1
,,,,,,,,0,"00000000","000000000000-0000",564,20,2
,,,,,,,,0,"00000000","000000000000-0000",565,16,1
,,,,,,,,0,"00000000","000000000000-0000",565,16,2
,,,,,,,,0,"00000000","000000000000-0000",565,19,1
,,,,,,,,0,"00000000","000000000000-0000",565,20,2
,,,,,,,,0,"00000000","000000000000-0000",566,0,1
,,,,,,,,0,"00000000","000000000000-0000",566,16,1
,,,,,,,,0,"00000000","000000000000-0000",566,16,2
,,,,,,,,0,"00000000","000000000000-0000",566,19,1
,,,,,,,,0,"00000000","000000000000-0000",566,20,2
,,,,,,,,0,"00000000","000000000000-0000",567,16,1
,,,,,,,,0,"00000000","000000000000-0000",567,16,2
,,,,,,,,0,"00000000","000000000000-0000",567,19,1
,,,,,,,,0,"00000000","000000000000-0000",567,20,2
,,,,,,,,0,"00000000","000000000000-0000",568,0,1
,,,,,,,,0,"00000000","000000000000-0000",568,16,1
,,,,,,,,0,"00000000","000000000000-0000",568,16,2
,,,,,,,,0,"00000000","000000000000-0000",568,19,1
,,,,,,,,0,"00000000","000000000000-0000",568,20,2
,,,,,,,,0,"00000000","000000000000-0000",569,16,1
,,,,,,,,0,"00000000","000000000000-0000",569,16,2
,,,,,,,,0,"00000000","000000000000-0000",569,19,1
,,,,,,,,0,"00000000","000000000000-0000",569,20,2
,,,,,,,,0,"00000000","000000000000-0000",570,0,1
,,,,,,,,0,"00000000","000000000000-0000",570,16,1
,,,,,,,,0,"00000000","000000000000-0000",570,16,2
,,,,,,,,0,"00000000","000000000000-0000",570,19,1
,,,,,,,,0,"00000000","000000000000-0000",570,20,2
,,,,,,,,0,"00000000","000000000000-0000",571,16,1
,,,,,,,,0,"00000000","000000000000-0000",571,16,2
,,,,,,,,0,"00000000","000000000000-0000",571,19,1
,,,,,,,,0,"00000000","000000000000-0000",571,20,2
,,,,,,,,0,"00000000","000000000000-0000",572,0,1
,,,,,,,,0,"00000000","000000000000-0000",572,16,1
,,,,,,,,0,"00000000","000000000000-0000",572,16,2
,,,,,,,,0,"00000000","000000000000-0000",572,19,1
,,,,,,,,0,"00000000","000000000000-0000",572,20,2
,,,,,,,,0,"00000000","000000000000-0000",573,16,1
,,,,,,,,0,"00000000","000000000000-0000",573,16,2
,,,,,,,,0,"00000000","000000000000-0000",573,19,1
,,,,,,,,0,"00000000","000000000000-0000",573,20,2
,,,,,,,,0,"00000000","000000000000-0000",574,16,2
,,,,,,,,0,"00000000","000000000000-0000",574,20,2
,,,,,,,,0,"00000000","000000000000-0000",575,16,2
,,,,,,,,0,"00000000","000000000000-0000",575,20,2
,,,,,,,,0,"00000000","000000000000-0000",576,16,1
,,,,,,,,0,"00000000","000000000000-0000",576,16,2
,,,,,,,,0,"00000000","000000000000-0000",576,19,1
,,,,,,,,0,"00000000","000000000000-0000",576,20,2
,,,,,,,,0,"00000000","000000000000-0000",577,16,2
,,,,,,,,0,"00000000","000000000000-0000",577,20,2
,,,,,,,,0,"00000000","000000000000-0000",578,16,2
,,,,,,,,0,"00000000","000000000000-0000",578,20,2
,,,,,,,,0,"00000000","000000000000-0000",579,16,1
,,,,,,,,0,"00000000","000000000000-0000",579,16,2
,,,,,,,,0,"00000000","000000000000-0000",579,19,1
,,,,,,,,0,"00000000","000000000000-0000",579,20,2
,,,,,,,,0,"00000000","000000000000-0000",580,16,1
,,,,,,,,0,"00000000","000000000000-0000",580,16,2
,,,,,,,,0,"00000000","000000000000-0000",580,19,1
,,,,,,,,0,"00000000","000000000000-0000",580,20,2
,,,,,,,,0,"00000000","000000000000-0000",581,16,1
,,,,,,,,0,"00000000","000000000000-0000",581,16,2
,,,,,,,,0,"00000000","000000000000-0000",581,19,1
,,,,,,,,0,"00000000","000000000000-0000",581,20,2
,,,,,,,,0,"00000000","000000000000-0000",582,16,1
,,,,,,,,0,"00000000","000000000000-0000",582,16,2
,,,,,,,,0,"00000000","000000000000-0000",582,19,1
,,,,,,,,0,"00000000","000000000000-0000",582,20,2
,,,,,,,,0,"00000000","000000000000-0000",583,16,1
,,,,,,,,0,"00000000","000000000000-0000",583,16,2
,,,,,,,,0,"00000000","000000000000-0000",583,19,1
,,,,,,,,0,"00000000","000000000000-0000",583,20,2
,,,,,,,,0,"00000000","000000000000-0000",584,16,1
,,,,,,,,0,"00000000","000000000000-0000",584,16,2
,,,,,,,,0,"00000000","000000000000-0000",584,19,1
,,,,,,,,0,"00000000","000000000000-0000",584,20,2
,,,,,,,,0,"00000000","000000000000-0000",585,16,2
,,,,,,,,0,"00000000","000000000000-0000",585,17,1
,,,,,,,,0,"00000000","000000000000-0000",585,19,1
,,,,,,,,0,"00000000","000000000000-0000",585,20,2
,,,,,,,,0,"00000000","000000000000-0000",586,16,1
,,,,,,,,0,"00000000","000000000000-0000",586,16,2
,,,,,,,,0,"00000000","000000000000-0000",586,19,1
,,,,,,,,0,"00000000","000000000000-0000",586,20,2
,,,,,,,,0,"00000000","000000000000-0000",587,16,1
,,,,,,,,0,"00000000","000000000000-0000",587,16,2
,,,,,,,,0,"00000000","000000000000-0000",587,19,1
,,,,,,,,0,"00000000","000000000000-0000",587,20,2
,,,,,,,,0,"00000000","000000000000-0000",588,16,1
,,,,,,,,0,"00000000","000000000000-0000",588,16,2
,,,,,,,,0,"00000000","000000000000-0000",588,19,1
,,,,,,,,0,"00000000","000000000000-0000",588,20,2
,,,,,,,,0,"00000000","000000000000-0000",589,16,1
,,,,,,,,0,"00000000","000000000000-0000",589,16,2
,,,,,,,,0,"00000000","000000000000-0000",589,17,2
,,,,,,,,0,"00000000","000000000000-0000",589,18,2
,,,,,,,,0,"00000000","000000000000-0000",589,19,1
,,,,,,,,0,"00000000","000000000000-0000",589,20,2
,,,,,,,,0,"00000000","000000000000-0000",590,16,1
,,,,,,,,0,"00000000","000000000000-0000",590,16,2
,,,,,,,,0,"00000000","000000000000-0000",590,17,2
,,,,,,,,0,"00000000","000000000000-0000",590,18,2
,,,,,,,,0,"00000000","000000000000-0000",590,19,1
,,,,,,,,0,"00000000","000000000000-0000",590,20,2
,,,,,,,,0,"00000000","000000000000-0000",591,16,2
,,,,,,,,0,"00000000","000000000000-0000",591,17,1
,,,,,,,,0,"00000000","000000000000-0000",591,17,2
,,,,,,,,0,"00000000","000000000000-0000",591,18,2
,,,,,,,,0,"00000000","000000000000-0000",591,19,1
,,,,,,,,0,"00000000","000000000000-0000",591,20,2
,,,,,,,,0,"00000000","000000000000-0000",592,16,1
,,,,,,,,0,"00000000","000000000000-0000",592,16,2
,,,,,,,,0,"00000000","000000000000-0000",592,17,2
,,,,,,,,0,"00000000","000000000000-0000",592,18,2
,,,,,,,,0,"00000000","000000000000-0000",592,19,1
,,,,,,,,0,"00000000","000000000000-0000",592,20,2
,,,,,,,,0,"00000000","000000000000-0000",593,16,1
,,,,,,,,0,"00000000","000000000000-0000",593,16,2
,,,,,,,,0,"00000000","000000000000-0000",593,17,2
,,,,,,,,0,"00000000","000000000000-0000",593,18,2
,,,,,,,,0,"00000000","000000000000-0000",593,19,1
,,,,,,,,0,"00000000","000000000000-0000",593,20,2
,,,,,,,,0,"00000000","000000000000-0000",594,16,1
,,,,,,,,0,"00000000","000000000000-0000",594,16,2
,,,,,,,,0,"00000000","000000000000-0000",594,17,2
,,,,,,,,0,"00000000","000000000000-0000",594,18,2
,,,,,,,,0,"00000000","000000000000-0000",594,19,1
,,,,,,,,0,"00000000","000000000000-0000",594,20,2
,,,,,,,,0,"00000000","000000000000-0000",595,16,2
,,,,,,,,0,"00000000","000000000000-0000",595,17,2
,,,,,,,,0,"00000000","000000000000-0000",595,18,2
,,,,,,,,0,"00000000","000000000000-0000",595,20,2
,,,,,,,,0,"00000000","000000000000-0000",596,16,2
,,,,,,,,0,"00000000","000000000000-0000",596,17,2
,,,,,,,,0,"00000000","000000000000-0000",596,18,2
,,,,,,,,0,"00000000","000000000000-0000",596,20,2
,,,,,,,,0,"00000000","000000000000-0000",597,16,2
,,,,,,,,0,"00000000","000000000000-0000",597,17,2
,,,,,,,,0,"00000000","000000000000-0000",597,18,2
,,,,,,,,0,"00000000","000000000000-0000",597,20,2
,,,,,,,,0,"00000000","000000000000-0000",598,16,2
,,,,,,,,0,"00000000","000000000000-0000",598,17,2
,,,,,,,,0,"00000000","000000000000-0000",598,18,2
,,,,,,,,0,"00000000","000000000000-0000",598,20,2
,,,,,,,,0,"00000000","000000000000-0000",599,16,2
,,,,,,,,0,"00000000","000000000000-0000",599,17,2
,,,,,,,,0,"00000000","000000000000-0000",599,18,2
,,,,,,,,0,"00000000","000000000000-0000",599,20,2
,,,,,,,,0,"00000000","000000000000-0000",600,16,2
