ins_date,ins_ccd,ins_scd,ins_pg,upd_date,upd_ccd,upd_scd,upd_pg,exclus_ver,contract_cd,cid,attendance_item_id,order_sorted
,,,,,,,,0,"000000000000","000000000000-0000",1486,1146
,,,,,,,,0,"000000000000","000000000000-0000",1487,1147
,,,,,,,,0,"000000000000","000000000000-0000",1488,1148
,,,,,,,,0,"000000000000","000000000000-0000",1489,1149
,,,,,,,,0,"000000000000","000000000000-0000",1490,1150
,,,,,,,,0,"000000000000","000000000000-0000",1491,1151
,,,,,,,,0,"000000000000","000000000000-0000",1492,1152
,,,,,,,,0,"000000000000","000000000000-0000",1493,1153
,,,,,,,,0,"000000000000","000000000000-0000",1494,1154
,,,,,,,,0,"000000000000","000000000000-0000",1495,1155
,,,,,,,,0,"000000000000","000000000000-0000",1496,1157
,,,,,,,,0,"000000000000","000000000000-0000",1497,1158
,,,,,,,,0,"000000000000","000000000000-0000",1498,1159
,,,,,,,,0,"000000000000","000000000000-0000",1499,1160
,,,,,,,,0,"000000000000","000000000000-0000",1500,1161
,,,,,,,,0,"000000000000","000000000000-0000",1501,1162
,,,,,,,,0,"000000000000","000000000000-0000",1502,1163
,,,,,,,,0,"000000000000","000000000000-0000",1503,1164
,,,,,,,,0,"000000000000","000000000000-0000",1504,1165
,,,,,,,,0,"000000000000","000000000000-0000",1505,1166
,,,,,,,,0,"000000000000","000000000000-0000",1512,1169
,,,,,,,,0,"000000000000","000000000000-0000",1525,1211
,,,,,,,,0,"000000000000","000000000000-0000",1526,1212
,,,,,,,,0,"000000000000","000000000000-0000",1527,1213
,,,,,,,,0,"000000000000","000000000000-0000",1529,1214
,,,,,,,,0,"000000000000","000000000000-0000",1530,1215
,,,,,,,,0,"000000000000","000000000000-0000",1531,1216
,,,,,,,,0,"000000000000","000000000000-0000",1532,1217
,,,,,,,,0,"000000000000","000000000000-0000",1533,1218
,,,,,,,,0,"000000000000","000000000000-0000",1534,1219
,,,,,,,,0,"000000000000","000000000000-0000",1535,1220
,,,,,,,,0,"000000000000","000000000000-0000",1536,1221
,,,,,,,,0,"000000000000","000000000000-0000",1537,1222
,,,,,,,,0,"000000000000","000000000000-0000",1538,1223
,,,,,,,,0,"000000000000","000000000000-0000",1539,1224
,,,,,,,,0,"000000000000","000000000000-0000",1540,1226
,,,,,,,,0,"000000000000","000000000000-0000",1541,1227
,,,,,,,,0,"000000000000","000000000000-0000",1542,1228
,,,,,,,,0,"000000000000","000000000000-0000",1543,1229
,,,,,,,,0,"000000000000","000000000000-0000",1544,1230
,,,,,,,,0,"000000000000","000000000000-0000",1545,1231
,,,,,,,,0,"000000000000","000000000000-0000",1546,1232
,,,,,,,,0,"000000000000","000000000000-0000",1547,1233
,,,,,,,,0,"000000000000","000000000000-0000",1548,1234
,,,,,,,,0,"000000000000","000000000000-0000",1549,1235
,,,,,,,,0,"000000000000","000000000000-0000",1556,1238
,,,,,,,,0,"000000000000","000000000000-0000",1569,1280
,,,,,,,,0,"000000000000","000000000000-0000",1570,1281
,,,,,,,,0,"000000000000","000000000000-0000",1571,1282
,,,,,,,,0,"000000000000","000000000000-0000",1573,1283
,,,,,,,,0,"000000000000","000000000000-0000",1574,1284
,,,,,,,,0,"000000000000","000000000000-0000",1575,1285
,,,,,,,,0,"000000000000","000000000000-0000",1576,1286
,,,,,,,,0,"000000000000","000000000000-0000",1577,1287
,,,,,,,,0,"000000000000","000000000000-0000",1578,1288
,,,,,,,,0,"000000000000","000000000000-0000",1579,1289
,,,,,,,,0,"000000000000","000000000000-0000",1580,1290
,,,,,,,,0,"000000000000","000000000000-0000",1581,1291
,,,,,,,,0,"000000000000","000000000000-0000",1582,1292
,,,,,,,,0,"000000000000","000000000000-0000",1583,1293
,,,,,,,,0,"000000000000","000000000000-0000",1584,1295
,,,,,,,,0,"000000000000","000000000000-0000",1585,1296
,,,,,,,,0,"000000000000","000000000000-0000",1586,1297
,,,,,,,,0,"000000000000","000000000000-0000",1587,1298
,,,,,,,,0,"000000000000","000000000000-0000",1588,1299
,,,,,,,,0,"000000000000","000000000000-0000",1589,1300
,,,,,,,,0,"000000000000","000000000000-0000",1590,1301
,,,,,,,,0,"000000000000","000000000000-0000",1591,1302
,,,,,,,,0,"000000000000","000000000000-0000",1592,1303
,,,,,,,,0,"000000000000","000000000000-0000",1593,1304
,,,,,,,,0,"000000000000","000000000000-0000",1600,1307
,,,,,,,,0,"000000000000","000000000000-0000",1613,1349
,,,,,,,,0,"000000000000","000000000000-0000",1614,1350
,,,,,,,,0,"000000000000","000000000000-0000",1615,1351
,,,,,,,,0,"000000000000","000000000000-0000",1617,1352
,,,,,,,,0,"000000000000","000000000000-0000",1618,1353
,,,,,,,,0,"000000000000","000000000000-0000",1619,1354
,,,,,,,,0,"000000000000","000000000000-0000",1620,1355
,,,,,,,,0,"000000000000","000000000000-0000",1621,1356
,,,,,,,,0,"000000000000","000000000000-0000",1622,1357
,,,,,,,,0,"000000000000","000000000000-0000",1623,1358
,,,,,,,,0,"000000000000","000000000000-0000",1624,1359
,,,,,,,,0,"000000000000","000000000000-0000",1625,1360
,,,,,,,,0,"000000000000","000000000000-0000",1626,1361
,,,,,,,,0,"000000000000","000000000000-0000",1627,1362
,,,,,,,,0,"000000000000","000000000000-0000",1628,1364
,,,,,,,,0,"000000000000","000000000000-0000",1629,1365
,,,,,,,,0,"000000000000","000000000000-0000",1630,1366
,,,,,,,,0,"000000000000","000000000000-0000",1631,1367
,,,,,,,,0,"000000000000","000000000000-0000",1632,1368
,,,,,,,,0,"000000000000","000000000000-0000",1633,1369
,,,,,,,,0,"000000000000","000000000000-0000",1634,1370
,,,,,,,,0,"000000000000","000000000000-0000",1635,1371
,,,,,,,,0,"000000000000","000000000000-0000",1636,1372
,,,,,,,,0,"000000000000","000000000000-0000",1637,1373
,,,,,,,,0,"000000000000","000000000000-0000",1644,1376
,,,,,,,,0,"000000000000","000000000000-0000",1657,1418
,,,,,,,,0,"000000000000","000000000000-0000",1658,1419
,,,,,,,,0,"000000000000","000000000000-0000",1659,1420
,,,,,,,,0,"000000000000","000000000000-0000",1661,1421
,,,,,,,,0,"000000000000","000000000000-0000",1662,1422
,,,,,,,,0,"000000000000","000000000000-0000",1663,1423
,,,,,,,,0,"000000000000","000000000000-0000",1664,1424
,,,,,,,,0,"000000000000","000000000000-0000",1665,1425
,,,,,,,,0,"000000000000","000000000000-0000",1666,1426
,,,,,,,,0,"000000000000","000000000000-0000",1667,1427
,,,,,,,,0,"000000000000","000000000000-0000",1668,1428
,,,,,,,,0,"000000000000","000000000000-0000",1669,1429
,,,,,,,,0,"000000000000","000000000000-0000",1670,1430
,,,,,,,,0,"000000000000","000000000000-0000",1671,1431
,,,,,,,,0,"000000000000","000000000000-0000",1672,1433
,,,,,,,,0,"000000000000","000000000000-0000",1673,1434
,,,,,,,,0,"000000000000","000000000000-0000",1674,1435
,,,,,,,,0,"000000000000","000000000000-0000",1675,1436
,,,,,,,,0,"000000000000","000000000000-0000",1676,1437
,,,,,,,,0,"000000000000","000000000000-0000",1677,1438
,,,,,,,,0,"000000000000","000000000000-0000",1678,1439
,,,,,,,,0,"000000000000","000000000000-0000",1679,1440
,,,,,,,,0,"000000000000","000000000000-0000",1680,1441
,,,,,,,,0,"000000000000","000000000000-0000",1681,1442
,,,,,,,,0,"000000000000","000000000000-0000",1688,1445
,,,,,,,,0,"000000000000","000000000000-0000",1701,1487
,,,,,,,,0,"000000000000","000000000000-0000",1702,1488
,,,,,,,,0,"000000000000","000000000000-0000",1703,1489
,,,,,,,,0,"000000000000","000000000000-0000",1705,1490
,,,,,,,,0,"000000000000","000000000000-0000",1706,1491
,,,,,,,,0,"000000000000","000000000000-0000",1707,1492
,,,,,,,,0,"000000000000","000000000000-0000",1708,1493
,,,,,,,,0,"000000000000","000000000000-0000",1709,1494
,,,,,,,,0,"000000000000","000000000000-0000",1710,1495
,,,,,,,,0,"000000000000","000000000000-0000",1711,1496
,,,,,,,,0,"000000000000","000000000000-0000",1712,1497
,,,,,,,,0,"000000000000","000000000000-0000",1713,1498
,,,,,,,,0,"000000000000","000000000000-0000",1714,1499
,,,,,,,,0,"000000000000","000000000000-0000",1715,1500
,,,,,,,,0,"000000000000","000000000000-0000",1716,1502
,,,,,,,,0,"000000000000","000000000000-0000",1717,1503
,,,,,,,,0,"000000000000","000000000000-0000",1718,1504
,,,,,,,,0,"000000000000","000000000000-0000",1719,1505
,,,,,,,,0,"000000000000","000000000000-0000",1720,1506
,,,,,,,,0,"000000000000","000000000000-0000",1721,1507
,,,,,,,,0,"000000000000","000000000000-0000",1722,1508
,,,,,,,,0,"000000000000","000000000000-0000",1723,1509
,,,,,,,,0,"000000000000","000000000000-0000",1724,1510
,,,,,,,,0,"000000000000","000000000000-0000",1725,1511
,,,,,,,,0,"000000000000","000000000000-0000",1732,1514
,,,,,,,,0,"000000000000","000000000000-0000",1745,1556
,,,,,,,,0,"000000000000","000000000000-0000",1746,1557
,,,,,,,,0,"000000000000","000000000000-0000",1747,1558
,,,,,,,,0,"000000000000","000000000000-0000",1749,1559
,,,,,,,,0,"000000000000","000000000000-0000",1750,1560
,,,,,,,,0,"000000000000","000000000000-0000",1751,1561
,,,,,,,,0,"000000000000","000000000000-0000",1752,1562
,,,,,,,,0,"000000000000","000000000000-0000",1753,1563
,,,,,,,,0,"000000000000","000000000000-0000",1754,1564
,,,,,,,,0,"000000000000","000000000000-0000",1755,1565
,,,,,,,,0,"000000000000","000000000000-0000",1756,1566
,,,,,,,,0,"000000000000","000000000000-0000",1757,1567
,,,,,,,,0,"000000000000","000000000000-0000",1758,1568
,,,,,,,,0,"000000000000","000000000000-0000",1759,1569
,,,,,,,,0,"000000000000","000000000000-0000",1760,1571
,,,,,,,,0,"000000000000","000000000000-0000",1761,1572
,,,,,,,,0,"000000000000","000000000000-0000",1762,1573
,,,,,,,,0,"000000000000","000000000000-0000",1763,1574
,,,,,,,,0,"000000000000","000000000000-0000",1764,1575
,,,,,,,,0,"000000000000","000000000000-0000",1765,1576
,,,,,,,,0,"000000000000","000000000000-0000",1766,1577
,,,,,,,,0,"000000000000","000000000000-0000",1767,1578
,,,,,,,,0,"000000000000","000000000000-0000",1768,1579
,,,,,,,,0,"000000000000","000000000000-0000",1769,1580
,,,,,,,,0,"000000000000","000000000000-0000",1776,1583
,,,,,,,,0,"000000000000","000000000000-0000",1789,1625
,,,,,,,,0,"000000000000","000000000000-0000",1790,1626
,,,,,,,,0,"000000000000","000000000000-0000",1791,1627
,,,,,,,,0,"000000000000","000000000000-0000",1793,1628
,,,,,,,,0,"000000000000","000000000000-0000",1794,1629
,,,,,,,,0,"000000000000","000000000000-0000",1795,1630
,,,,,,,,0,"000000000000","000000000000-0000",1796,1631
,,,,,,,,0,"000000000000","000000000000-0000",1797,1632
,,,,,,,,0,"000000000000","000000000000-0000",1798,1633
,,,,,,,,0,"000000000000","000000000000-0000",1799,1634
,,,,,,,,0,"000000000000","000000000000-0000",1800,1635
,,,,,,,,0,"000000000000","000000000000-0000",1801,1636
,,,,,,,,0,"000000000000","000000000000-0000",1802,1637
,,,,,,,,0,"000000000000","000000000000-0000",1803,1638
,,,,,,,,0,"000000000000","000000000000-0000",1804,1640
,,,,,,,,0,"000000000000","000000000000-0000",1805,1641
,,,,,,,,0,"000000000000","000000000000-0000",1806,1642
,,,,,,,,0,"000000000000","000000000000-0000",1807,1643
,,,,,,,,0,"000000000000","000000000000-0000",1808,1644
,,,,,,,,0,"000000000000","000000000000-0000",1809,1645
,,,,,,,,0,"000000000000","000000000000-0000",1810,1646
,,,,,,,,0,"000000000000","000000000000-0000",1811,1647
,,,,,,,,0,"000000000000","000000000000-0000",1812,1648
,,,,,,,,0,"000000000000","000000000000-0000",1813,1649
,,,,,,,,0,"000000000000","000000000000-0000",1820,1652
,,,,,,,,0,"000000000000","000000000000-0000",1833,1694
,,,,,,,,0,"000000000000","000000000000-0000",1834,1695
,,,,,,,,0,"000000000000","000000000000-0000",1835,1696
,,,,,,,,0,"000000000000","000000000000-0000",1837,1697
,,,,,,,,0,"000000000000","000000000000-0000",1838,1698
,,,,,,,,0,"000000000000","000000000000-0000",1839,1699
,,,,,,,,0,"000000000000","000000000000-0000",1840,1700
,,,,,,,,0,"000000000000","000000000000-0000",1841,1701
,,,,,,,,0,"000000000000","000000000000-0000",1842,1702
,,,,,,,,0,"000000000000","000000000000-0000",1843,1703
,,,,,,,,0,"000000000000","000000000000-0000",1844,1704
,,,,,,,,0,"000000000000","000000000000-0000",1845,1705
,,,,,,,,0,"000000000000","000000000000-0000",1846,1706
,,,,,,,,0,"000000000000","000000000000-0000",1847,1707
,,,,,,,,0,"000000000000","000000000000-0000",1848,1709
,,,,,,,,0,"000000000000","000000000000-0000",1849,1710
,,,,,,,,0,"000000000000","000000000000-0000",1850,1711
,,,,,,,,0,"000000000000","000000000000-0000",1851,1712
,,,,,,,,0,"000000000000","000000000000-0000",1852,1713
,,,,,,,,0,"000000000000","000000000000-0000",1853,1714
,,,,,,,,0,"000000000000","000000000000-0000",1854,1715
,,,,,,,,0,"000000000000","000000000000-0000",1855,1716
,,,,,,,,0,"000000000000","000000000000-0000",1856,1717
,,,,,,,,0,"000000000000","000000000000-0000",1857,1718
,,,,,,,,0,"000000000000","000000000000-0000",1864,1721
,,,,,,,,0,"000000000000","000000000000-0000",1877,1763
,,,,,,,,0,"000000000000","000000000000-0000",1878,1764
,,,,,,,,0,"000000000000","000000000000-0000",1879,1765
,,,,,,,,0,"000000000000","000000000000-0000",1881,1766
,,,,,,,,0,"000000000000","000000000000-0000",1882,1767
,,,,,,,,0,"000000000000","000000000000-0000",1883,1768
,,,,,,,,0,"000000000000","000000000000-0000",1884,1769
,,,,,,,,0,"000000000000","000000000000-0000",1885,1770
,,,,,,,,0,"000000000000","000000000000-0000",1886,1771
,,,,,,,,0,"000000000000","000000000000-0000",1887,1772
,,,,,,,,0,"000000000000","000000000000-0000",1888,1773
,,,,,,,,0,"000000000000","000000000000-0000",1889,1774
,,,,,,,,0,"000000000000","000000000000-0000",1890,1775
,,,,,,,,0,"000000000000","000000000000-0000",1891,1776
,,,,,,,,0,"000000000000","000000000000-0000",1892,1778
,,,,,,,,0,"000000000000","000000000000-0000",1893,1779
,,,,,,,,0,"000000000000","000000000000-0000",1894,1780
,,,,,,,,0,"000000000000","000000000000-0000",1895,1781
,,,,,,,,0,"000000000000","000000000000-0000",1896,1782
,,,,,,,,0,"000000000000","000000000000-0000",1897,1783
,,,,,,,,0,"000000000000","000000000000-0000",1898,1784
,,,,,,,,0,"000000000000","000000000000-0000",1899,1785
,,,,,,,,0,"000000000000","000000000000-0000",1900,1786
,,,,,,,,0,"000000000000","000000000000-0000",1901,1787
,,,,,,,,0,"000000000000","000000000000-0000",1908,1790
,,,,,,,,0,"000000000000","000000000000-0000",1921,1832
,,,,,,,,0,"000000000000","000000000000-0000",1922,1833
,,,,,,,,0,"000000000000","000000000000-0000",1923,1834
,,,,,,,,0,"000000000000","000000000000-0000",1925,1835
,,,,,,,,0,"000000000000","000000000000-0000",1926,1836
,,,,,,,,0,"000000000000","000000000000-0000",1927,1837
,,,,,,,,0,"000000000000","000000000000-0000",1928,1838
,,,,,,,,0,"000000000000","000000000000-0000",1929,1839
,,,,,,,,0,"000000000000","000000000000-0000",1930,1840
,,,,,,,,0,"000000000000","000000000000-0000",1931,1841
,,,,,,,,0,"000000000000","000000000000-0000",1932,1842
,,,,,,,,0,"000000000000","000000000000-0000",1933,1843
,,,,,,,,0,"000000000000","000000000000-0000",1934,1844
,,,,,,,,0,"000000000000","000000000000-0000",1935,1845
,,,,,,,,0,"000000000000","000000000000-0000",1936,1847
,,,,,,,,0,"000000000000","000000000000-0000",1937,1848
,,,,,,,,0,"000000000000","000000000000-0000",1938,1849
,,,,,,,,0,"000000000000","000000000000-0000",1939,1850
,,,,,,,,0,"000000000000","000000000000-0000",1940,1851
,,,,,,,,0,"000000000000","000000000000-0000",1941,1852
,,,,,,,,0,"000000000000","000000000000-0000",1942,1853
,,,,,,,,0,"000000000000","000000000000-0000",1943,1854
,,,,,,,,0,"000000000000","000000000000-0000",1944,1855
,,,,,,,,0,"000000000000","000000000000-0000",1945,1856
,,,,,,,,0,"000000000000","000000000000-0000",1952,1859
,,,,,,,,0,"000000000000","000000000000-0000",1965,1901
,,,,,,,,0,"000000000000","000000000000-0000",1966,1902
,,,,,,,,0,"000000000000","000000000000-0000",1967,1903
,,,,,,,,0,"000000000000","000000000000-0000",1969,1904
,,,,,,,,0,"000000000000","000000000000-0000",1970,1905
,,,,,,,,0,"000000000000","000000000000-0000",1971,1906
,,,,,,,,0,"000000000000","000000000000-0000",1972,1907
,,,,,,,,0,"000000000000","000000000000-0000",1973,1908
,,,,,,,,0,"000000000000","000000000000-0000",1974,1909
,,,,,,,,0,"000000000000","000000000000-0000",1975,1910
,,,,,,,,0,"000000000000","000000000000-0000",1976,1911
,,,,,,,,0,"000000000000","000000000000-0000",1977,1912
,,,,,,,,0,"000000000000","000000000000-0000",1978,1913
,,,,,,,,0,"000000000000","000000000000-0000",1979,1914
,,,,,,,,0,"000000000000","000000000000-0000",1980,1916
,,,,,,,,0,"000000000000","000000000000-0000",1981,1917
,,,,,,,,0,"000000000000","000000000000-0000",1982,1918
,,,,,,,,0,"000000000000","000000000000-0000",1983,1919
,,,,,,,,0,"000000000000","000000000000-0000",1984,1920
,,,,,,,,0,"000000000000","000000000000-0000",1985,1921
,,,,,,,,0,"000000000000","000000000000-0000",1986,1922
,,,,,,,,0,"000000000000","000000000000-0000",1987,1923
,,,,,,,,0,"000000000000","000000000000-0000",1988,1924
,,,,,,,,0,"000000000000","000000000000-0000",1989,1925
,,,,,,,,0,"000000000000","000000000000-0000",1996,1928
,,,,,,,,0,"000000000000","000000000000-0000",2009,1970
,,,,,,,,0,"000000000000","000000000000-0000",2010,1971
,,,,,,,,0,"000000000000","000000000000-0000",2011,1972
,,,,,,,,0,"000000000000","000000000000-0000",2013,1973
,,,,,,,,0,"000000000000","000000000000-0000",2014,1974
,,,,,,,,0,"000000000000","000000000000-0000",2015,1975
,,,,,,,,0,"000000000000","000000000000-0000",2016,1976
,,,,,,,,0,"000000000000","000000000000-0000",2017,1977
,,,,,,,,0,"000000000000","000000000000-0000",2018,1978
,,,,,,,,0,"000000000000","000000000000-0000",2019,1979
,,,,,,,,0,"000000000000","000000000000-0000",2020,1980
,,,,,,,,0,"000000000000","000000000000-0000",2021,1981
,,,,,,,,0,"000000000000","000000000000-0000",2022,1982
,,,,,,,,0,"000000000000","000000000000-0000",2023,1983
,,,,,,,,0,"000000000000","000000000000-0000",2024,1985
,,,,,,,,0,"000000000000","000000000000-0000",2025,1986
,,,,,,,,0,"000000000000","000000000000-0000",2026,1987
,,,,,,,,0,"000000000000","000000000000-0000",2027,1988
,,,,,,,,0,"000000000000","000000000000-0000",2028,1989
,,,,,,,,0,"000000000000","000000000000-0000",2029,1990
,,,,,,,,0,"000000000000","000000000000-0000",2030,1991
,,,,,,,,0,"000000000000","000000000000-0000",2031,1992
,,,,,,,,0,"000000000000","000000000000-0000",2032,1993
,,,,,,,,0,"000000000000","000000000000-0000",2033,1994
,,,,,,,,0,"000000000000","000000000000-0000",2040,1997
,,,,,,,,0,"000000000000","000000000000-0000",2053,2039
,,,,,,,,0,"000000000000","000000000000-0000",2054,2040
,,,,,,,,0,"000000000000","000000000000-0000",2055,2041
,,,,,,,,0,"000000000000","000000000000-0000",2057,2042
,,,,,,,,0,"000000000000","000000000000-0000",2058,2043
,,,,,,,,0,"000000000000","000000000000-0000",2059,2044
,,,,,,,,0,"000000000000","000000000000-0000",2060,2045
,,,,,,,,0,"000000000000","000000000000-0000",2061,2046
,,,,,,,,0,"000000000000","000000000000-0000",2062,2047
,,,,,,,,0,"000000000000","000000000000-0000",2063,2048
,,,,,,,,0,"000000000000","000000000000-0000",2064,2049
,,,,,,,,0,"000000000000","000000000000-0000",2065,2050
,,,,,,,,0,"000000000000","000000000000-0000",2066,2051
,,,,,,,,0,"000000000000","000000000000-0000",2067,2052
,,,,,,,,0,"000000000000","000000000000-0000",2068,2054
,,,,,,,,0,"000000000000","000000000000-0000",2069,2055
,,,,,,,,0,"000000000000","000000000000-0000",2070,2056
,,,,,,,,0,"000000000000","000000000000-0000",2071,2057
,,,,,,,,0,"000000000000","000000000000-0000",2072,2058
,,,,,,,,0,"000000000000","000000000000-0000",2073,2059
,,,,,,,,0,"000000000000","000000000000-0000",2074,2060
,,,,,,,,0,"000000000000","000000000000-0000",2075,2061
,,,,,,,,0,"000000000000","000000000000-0000",2076,2062
,,,,,,,,0,"000000000000","000000000000-0000",2077,2063
,,,,,,,,0,"000000000000","000000000000-0000",2084,2066
,,,,,,,,0,"000000000000","000000000000-0000",2097,2108
,,,,,,,,0,"000000000000","000000000000-0000",2098,2109
,,,,,,,,0,"000000000000","000000000000-0000",2099,2110
,,,,,,,,0,"000000000000","000000000000-0000",2101,2111
,,,,,,,,0,"000000000000","000000000000-0000",2102,2112
,,,,,,,,0,"000000000000","000000000000-0000",2103,2113
,,,,,,,,0,"000000000000","000000000000-0000",2104,2114
,,,,,,,,0,"000000000000","000000000000-0000",2105,2115
,,,,,,,,0,"000000000000","000000000000-0000",2106,2116
,,,,,,,,0,"000000000000","000000000000-0000",2107,2117
,,,,,,,,0,"000000000000","000000000000-0000",2108,2118
,,,,,,,,0,"000000000000","000000000000-0000",2109,2119
,,,,,,,,0,"000000000000","000000000000-0000",2110,2120
,,,,,,,,0,"000000000000","000000000000-0000",2111,2121
,,,,,,,,0,"000000000000","000000000000-0000",2112,2123
,,,,,,,,0,"000000000000","000000000000-0000",2113,2124
,,,,,,,,0,"000000000000","000000000000-0000",2114,2125
,,,,,,,,0,"000000000000","000000000000-0000",2115,2126
,,,,,,,,0,"000000000000","000000000000-0000",2116,2127
,,,,,,,,0,"000000000000","000000000000-0000",2117,2128
,,,,,,,,0,"000000000000","000000000000-0000",2118,2129
,,,,,,,,0,"000000000000","000000000000-0000",2119,2130
,,,,,,,,0,"000000000000","000000000000-0000",2120,2131
,,,,,,,,0,"000000000000","000000000000-0000",2121,2132
,,,,,,,,0,"000000000000","000000000000-0000",2128,2135
,,,,,,,,0,"000000000000","000000000000-0000",2141,2177
,,,,,,,,0,"000000000000","000000000000-0000",2142,2178
,,,,,,,,0,"000000000000","000000000000-0000",2143,2179
,,,,,,,,0,"000000000000","000000000000-0000",2145,2180
,,,,,,,,0,"000000000000","000000000000-0000",2146,2181
,,,,,,,,0,"000000000000","000000000000-0000",2147,2182
,,,,,,,,0,"000000000000","000000000000-0000",2148,2183
,,,,,,,,0,"000000000000","000000000000-0000",2149,2184
,,,,,,,,0,"000000000000","000000000000-0000",2150,2185
,,,,,,,,0,"000000000000","000000000000-0000",2151,2186
,,,,,,,,0,"000000000000","000000000000-0000",2152,2187
,,,,,,,,0,"000000000000","000000000000-0000",2153,2188
,,,,,,,,0,"000000000000","000000000000-0000",2154,2189
,,,,,,,,0,"000000000000","000000000000-0000",2155,2190
,,,,,,,,0,"000000000000","000000000000-0000",2156,2192
,,,,,,,,0,"000000000000","000000000000-0000",2157,2193
,,,,,,,,0,"000000000000","000000000000-0000",2158,2194
,,,,,,,,0,"000000000000","000000000000-0000",2159,2195
,,,,,,,,0,"000000000000","000000000000-0000",2160,2196
,,,,,,,,0,"000000000000","000000000000-0000",2161,2197
,,,,,,,,0,"000000000000","000000000000-0000",2162,2198
,,,,,,,,0,"000000000000","000000000000-0000",2163,2199
,,,,,,,,0,"000000000000","000000000000-0000",2164,2200
,,,,,,,,0,"000000000000","000000000000-0000",2165,2201
,,,,,,,,0,"000000000000","000000000000-0000",2172,2204
,,,,,,,,0,"000000000000","000000000000-0000",2188,546
,,,,,,,,0,"000000000000","000000000000-0000",2189,557
,,,,,,,,0,"000000000000","000000000000-0000",2190,558
,,,,,,,,0,"000000000000","000000000000-0000",2191,880
,,,,,,,,0,"000000000000","000000000000-0000",2192,949
,,,,,,,,0,"000000000000","000000000000-0000",2193,1018
,,,,,,,,0,"000000000000","000000000000-0000",2194,1087
,,,,,,,,0,"000000000000","000000000000-0000",2195,1156
,,,,,,,,0,"000000000000","000000000000-0000",2196,1225
,,,,,,,,0,"000000000000","000000000000-0000",2197,1294
,,,,,,,,0,"000000000000","000000000000-0000",2198,1363
,,,,,,,,0,"000000000000","000000000000-0000",2199,1432
,,,,,,,,0,"000000000000","000000000000-0000",2200,1501
,,,,,,,,0,"000000000000","000000000000-0000",2201,1570
,,,,,,,,0,"000000000000","000000000000-0000",2202,1639
,,,,,,,,0,"000000000000","000000000000-0000",2203,1708
,,,,,,,,0,"000000000000","000000000000-0000",2204,1777
,,,,,,,,0,"000000000000","000000000000-0000",2205,1846
,,,,,,,,0,"000000000000","000000000000-0000",2206,1915
,,,,,,,,0,"000000000000","000000000000-0000",2207,1984
,,,,,,,,0,"000000000000","000000000000-0000",2208,2053
,,,,,,,,0,"000000000000","000000000000-0000",2209,2122
,,,,,,,,0,"000000000000","000000000000-0000",2210,2191
,,,,,,,,0,"000000000000","000000000000-0000",2211,891
,,,,,,,,0,"000000000000","000000000000-0000",2212,960
,,,,,,,,0,"000000000000","000000000000-0000",2213,1029
,,,,,,,,0,"000000000000","000000000000-0000",2214,1098
,,,,,,,,0,"000000000000","000000000000-0000",2215,1167
,,,,,,,,0,"000000000000","000000000000-0000",2216,1236
,,,,,,,,0,"000000000000","000000000000-0000",2217,1305
,,,,,,,,0,"000000000000","000000000000-0000",2218,1374
,,,,,,,,0,"000000000000","000000000000-0000",2219,1443
,,,,,,,,0,"000000000000","000000000000-0000",2220,1512
,,,,,,,,0,"000000000000","000000000000-0000",2221,1581
,,,,,,,,0,"000000000000","000000000000-0000",2222,1650
,,,,,,,,0,"000000000000","000000000000-0000",2223,1719
,,,,,,,,0,"000000000000","000000000000-0000",2224,1788
,,,,,,,,0,"000000000000","000000000000-0000",2225,1857
,,,,,,,,0,"000000000000","000000000000-0000",2226,1926
,,,,,,,,0,"000000000000","000000000000-0000",2227,1995
,,,,,,,,0,"000000000000","000000000000-0000",2228,2064
,,,,,,,,0,"000000000000","000000000000-0000",2229,2133
,,,,,,,,0,"000000000000","000000000000-0000",2230,2202
,,,,,,,,0,"000000000000","000000000000-0000",2231,892
,,,,,,,,0,"000000000000","000000000000-0000",2232,961
,,,,,,,,0,"000000000000","000000000000-0000",2233,1030
,,,,,,,,0,"000000000000","000000000000-0000",2234,1099
,,,,,,,,0,"000000000000","000000000000-0000",2235,1168
,,,,,,,,0,"000000000000","000000000000-0000",2236,1237
,,,,,,,,0,"000000000000","000000000000-0000",2237,1306
,,,,,,,,0,"000000000000","000000000000-0000",2238,1375
,,,,,,,,0,"000000000000","000000000000-0000",2239,1444
,,,,,,,,0,"000000000000","000000000000-0000",2240,1513
,,,,,,,,0,"000000000000","000000000000-0000",2241,1582
,,,,,,,,0,"000000000000","000000000000-0000",2242,1651
,,,,,,,,0,"000000000000","000000000000-0000",2243,1720
,,,,,,,,0,"000000000000","000000000000-0000",2244,1789
,,,,,,,,0,"000000000000","000000000000-0000",2245,1858
,,,,,,,,0,"000000000000","000000000000-0000",2246,1927
,,,,,,,,0,"000000000000","000000000000-0000",2247,1996
,,,,,,,,0,"000000000000","000000000000-0000",2248,2065
,,,,,,,,0,"000000000000","000000000000-0000",2249,2134
,,,,,,,,0,"000000000000","000000000000-0000",2250,2203
,,,,,,,,0,"000000000000","000000000000-0000",2251,906
,,,,,,,,0,"000000000000","000000000000-0000",2252,907
,,,,,,,,0,"000000000000","000000000000-0000",2253,908
,,,,,,,,0,"000000000000","000000000000-0000",2254,909
,,,,,,,,0,"000000000000","000000000000-0000",2255,910
