ins_date,ins_ccd,ins_scd,ins_pg,upd_date,upd_ccd,upd_scd,upd_pg,exclus_ver,contract_cd,cid,attendance_item_id,disp_order
,,,,,,,,0,"000000000000","000000000000-0000",1471,844
,,,,,,,,0,"000000000000","000000000000-0000",1472,845
,,,,,,,,0,"000000000000","000000000000-0000",1473,846
,,,,,,,,0,"000000000000","000000000000-0000",1474,851
,,,,,,,,0,"000000000000","000000000000-0000",1475,852
,,,,,,,,0,"000000000000","000000000000-0000",1476,853
,,,,,,,,0,"000000000000","000000000000-0000",1477,854
,,,,,,,,0,"000000000000","000000000000-0000",1478,855
,,,,,,,,0,"000000000000","000000000000-0000",1479,862
,,,,,,,,0,"000000000000","000000000000-0000",1480,863
,,,,,,,,0,"000000000000","000000000000-0000",1481,864
,,,,,,,,0,"000000000000","000000000000-0000",1482,865
,,,,,,,,0,"000000000000","000000000000-0000",1483,866
,,,,,,,,0,"000000000000","000000000000-0000",1484,867
,,,,,,,,0,"000000000000","000000000000-0000",1485,872
,,,,,,,,0,"000000000000","000000000000-0000",1486,873
,,,,,,,,0,"000000000000","000000000000-0000",1487,874
,,,,,,,,0,"000000000000","000000000000-0000",1488,875
,,,,,,,,0,"000000000000","000000000000-0000",1489,876
,,,,,,,,0,"000000000000","000000000000-0000",1490,883
,,,,,,,,0,"000000000000","000000000000-0000",1491,884
,,,,,,,,0,"000000000000","000000000000-0000",1492,885
,,,,,,,,0,"000000000000","000000000000-0000",1493,886
,,,,,,,,0,"000000000000","000000000000-0000",1494,887
,,,,,,,,0,"000000000000","000000000000-0000",1495,888
,,,,,,,,0,"000000000000","000000000000-0000",1496,893
,,,,,,,,0,"000000000000","000000000000-0000",1497,894
,,,,,,,,0,"000000000000","000000000000-0000",1498,895
,,,,,,,,0,"000000000000","000000000000-0000",1499,896
,,,,,,,,0,"000000000000","000000000000-0000",1500,897
,,,,,,,,0,"000000000000","000000000000-0000",1501,904
,,,,,,,,0,"000000000000","000000000000-0000",1502,905
,,,,,,,,0,"000000000000","000000000000-0000",1503,906
,,,,,,,,0,"000000000000","000000000000-0000",1504,907
,,,,,,,,0,"000000000000","000000000000-0000",1505,908
,,,,,,,,0,"000000000000","000000000000-0000",1506,909
,,,,,,,,0,"000000000000","000000000000-0000",1507,914
,,,,,,,,0,"000000000000","000000000000-0000",1508,915
,,,,,,,,0,"000000000000","000000000000-0000",1509,916
,,,,,,,,0,"000000000000","000000000000-0000",1510,917
,,,,,,,,0,"000000000000","000000000000-0000",1511,918
,,,,,,,,0,"000000000000","000000000000-0000",1512,925
,,,,,,,,0,"000000000000","000000000000-0000",1513,926
,,,,,,,,0,"000000000000","000000000000-0000",1514,927
,,,,,,,,0,"000000000000","000000000000-0000",1515,928
,,,,,,,,0,"000000000000","000000000000-0000",1516,929
,,,,,,,,0,"000000000000","000000000000-0000",1517,930
,,,,,,,,0,"000000000000","000000000000-0000",1518,935
,,,,,,,,0,"000000000000","000000000000-0000",1519,936
,,,,,,,,0,"000000000000","000000000000-0000",1520,937
,,,,,,,,0,"000000000000","000000000000-0000",1521,938
,,,,,,,,0,"000000000000","000000000000-0000",1522,939
,,,,,,,,0,"000000000000","000000000000-0000",1523,946
,,,,,,,,0,"000000000000","000000000000-0000",1524,947
,,,,,,,,0,"000000000000","000000000000-0000",1525,948
,,,,,,,,0,"000000000000","000000000000-0000",1526,949
,,,,,,,,0,"000000000000","000000000000-0000",1527,950
,,,,,,,,0,"000000000000","000000000000-0000",1528,951
,,,,,,,,0,"000000000000","000000000000-0000",1529,956
,,,,,,,,0,"000000000000","000000000000-0000",1530,957
,,,,,,,,0,"000000000000","000000000000-0000",1531,958
,,,,,,,,0,"000000000000","000000000000-0000",1532,959
,,,,,,,,0,"000000000000","000000000000-0000",1533,960
,,,,,,,,0,"000000000000","000000000000-0000",1534,967
,,,,,,,,0,"000000000000","000000000000-0000",1535,968
,,,,,,,,0,"000000000000","000000000000-0000",1536,969
,,,,,,,,0,"000000000000","000000000000-0000",1537,970
,,,,,,,,0,"000000000000","000000000000-0000",1538,971
,,,,,,,,0,"000000000000","000000000000-0000",1539,972
,,,,,,,,0,"000000000000","000000000000-0000",1540,977
,,,,,,,,0,"000000000000","000000000000-0000",1541,978
,,,,,,,,0,"000000000000","000000000000-0000",1542,979
,,,,,,,,0,"000000000000","000000000000-0000",1543,980
,,,,,,,,0,"000000000000","000000000000-0000",1544,981
,,,,,,,,0,"000000000000","000000000000-0000",1545,988
,,,,,,,,0,"000000000000","000000000000-0000",1546,989
,,,,,,,,0,"000000000000","000000000000-0000",1547,990
,,,,,,,,0,"000000000000","000000000000-0000",1548,991
,,,,,,,,0,"000000000000","000000000000-0000",1549,992
,,,,,,,,0,"000000000000","000000000000-0000",1550,993
,,,,,,,,0,"000000000000","000000000000-0000",1551,998
,,,,,,,,0,"000000000000","000000000000-0000",1552,999
,,,,,,,,0,"000000000000","000000000000-0000",1553,1000
,,,,,,,,0,"000000000000","000000000000-0000",1554,1001
,,,,,,,,0,"000000000000","000000000000-0000",1555,1002
,,,,,,,,0,"000000000000","000000000000-0000",1556,1009
,,,,,,,,0,"000000000000","000000000000-0000",1557,1010
,,,,,,,,0,"000000000000","000000000000-0000",1558,1011
,,,,,,,,0,"000000000000","000000000000-0000",1559,1012
,,,,,,,,0,"000000000000","000000000000-0000",1560,1013
,,,,,,,,0,"000000000000","000000000000-0000",1561,1014
,,,,,,,,0,"000000000000","000000000000-0000",1562,1019
,,,,,,,,0,"000000000000","000000000000-0000",1563,1020
,,,,,,,,0,"000000000000","000000000000-0000",1564,1021
,,,,,,,,0,"000000000000","000000000000-0000",1565,1022
,,,,,,,,0,"000000000000","000000000000-0000",1566,1023
,,,,,,,,0,"000000000000","000000000000-0000",1567,1030
,,,,,,,,0,"000000000000","000000000000-0000",1568,1031
,,,,,,,,0,"000000000000","000000000000-0000",1569,1032
,,,,,,,,0,"000000000000","000000000000-0000",1570,1033
,,,,,,,,0,"000000000000","000000000000-0000",1571,1034
,,,,,,,,0,"000000000000","000000000000-0000",1572,1035
,,,,,,,,0,"000000000000","000000000000-0000",1573,1040
,,,,,,,,0,"000000000000","000000000000-0000",1574,1041
,,,,,,,,0,"000000000000","000000000000-0000",1575,1042
,,,,,,,,0,"000000000000","000000000000-0000",1576,1043
,,,,,,,,0,"000000000000","000000000000-0000",1577,1044
,,,,,,,,0,"000000000000","000000000000-0000",1578,1051
,,,,,,,,0,"000000000000","000000000000-0000",1579,1052
,,,,,,,,0,"000000000000","000000000000-0000",1580,1053
,,,,,,,,0,"000000000000","000000000000-0000",1581,1054
,,,,,,,,0,"000000000000","000000000000-0000",1582,1055
,,,,,,,,0,"000000000000","000000000000-0000",1583,1056
,,,,,,,,0,"000000000000","000000000000-0000",1584,1061
,,,,,,,,0,"000000000000","000000000000-0000",1585,1062
,,,,,,,,0,"000000000000","000000000000-0000",1586,1063
,,,,,,,,0,"000000000000","000000000000-0000",1587,1064
,,,,,,,,0,"000000000000","000000000000-0000",1588,1065
,,,,,,,,0,"000000000000","000000000000-0000",1589,1072
,,,,,,,,0,"000000000000","000000000000-0000",1590,1073
,,,,,,,,0,"000000000000","000000000000-0000",1591,1074
,,,,,,,,0,"000000000000","000000000000-0000",1592,1075
,,,,,,,,0,"000000000000","000000000000-0000",1593,1076
,,,,,,,,0,"000000000000","000000000000-0000",1594,1077
,,,,,,,,0,"000000000000","000000000000-0000",1595,1082
,,,,,,,,0,"000000000000","000000000000-0000",1596,1083
,,,,,,,,0,"000000000000","000000000000-0000",1597,1084
,,,,,,,,0,"000000000000","000000000000-0000",1598,1085
,,,,,,,,0,"000000000000","000000000000-0000",1599,1086
,,,,,,,,0,"000000000000","000000000000-0000",1600,1093
,,,,,,,,0,"000000000000","000000000000-0000",1601,1094
,,,,,,,,0,"000000000000","000000000000-0000",1602,1095
,,,,,,,,0,"000000000000","000000000000-0000",1603,1096
,,,,,,,,0,"000000000000","000000000000-0000",1604,1097
,,,,,,,,0,"000000000000","000000000000-0000",1605,1098
,,,,,,,,0,"000000000000","000000000000-0000",1606,1103
,,,,,,,,0,"000000000000","000000000000-0000",1607,1104
,,,,,,,,0,"000000000000","000000000000-0000",1608,1105
,,,,,,,,0,"000000000000","000000000000-0000",1609,1106
,,,,,,,,0,"000000000000","000000000000-0000",1610,1107
,,,,,,,,0,"000000000000","000000000000-0000",1611,1114
,,,,,,,,0,"000000000000","000000000000-0000",1612,1115
,,,,,,,,0,"000000000000","000000000000-0000",1613,1116
,,,,,,,,0,"000000000000","000000000000-0000",1614,1117
,,,,,,,,0,"000000000000","000000000000-0000",1615,1118
,,,,,,,,0,"000000000000","000000000000-0000",1616,1119
,,,,,,,,0,"000000000000","000000000000-0000",1617,1124
,,,,,,,,0,"000000000000","000000000000-0000",1618,1125
,,,,,,,,0,"000000000000","000000000000-0000",1619,1126
,,,,,,,,0,"000000000000","000000000000-0000",1620,1127
,,,,,,,,0,"000000000000","000000000000-0000",1621,1128
,,,,,,,,0,"000000000000","000000000000-0000",1622,1135
,,,,,,,,0,"000000000000","000000000000-0000",1623,1136
,,,,,,,,0,"000000000000","000000000000-0000",1624,1137
,,,,,,,,0,"000000000000","000000000000-0000",1625,1138
,,,,,,,,0,"000000000000","000000000000-0000",1626,1139
,,,,,,,,0,"000000000000","000000000000-0000",1627,1140
,,,,,,,,0,"000000000000","000000000000-0000",1628,1145
,,,,,,,,0,"000000000000","000000000000-0000",1629,1146
,,,,,,,,0,"000000000000","000000000000-0000",1630,1147
,,,,,,,,0,"000000000000","000000000000-0000",1631,1148
,,,,,,,,0,"000000000000","000000000000-0000",1632,1149
,,,,,,,,0,"000000000000","000000000000-0000",1633,1156
,,,,,,,,0,"000000000000","000000000000-0000",1634,1157
,,,,,,,,0,"000000000000","000000000000-0000",1635,1158
,,,,,,,,0,"000000000000","000000000000-0000",1636,1159
,,,,,,,,0,"000000000000","000000000000-0000",1637,1160
,,,,,,,,0,"000000000000","000000000000-0000",1638,1161
,,,,,,,,0,"000000000000","000000000000-0000",1639,1166
,,,,,,,,0,"000000000000","000000000000-0000",1640,1167
,,,,,,,,0,"000000000000","000000000000-0000",1641,1168
,,,,,,,,0,"000000000000","000000000000-0000",1642,1169
,,,,,,,,0,"000000000000","000000000000-0000",1643,1170
,,,,,,,,0,"000000000000","000000000000-0000",1644,1177
,,,,,,,,0,"000000000000","000000000000-0000",1645,1178
,,,,,,,,0,"000000000000","000000000000-0000",1646,1179
,,,,,,,,0,"000000000000","000000000000-0000",1647,1180
,,,,,,,,0,"000000000000","000000000000-0000",1648,1181
,,,,,,,,0,"000000000000","000000000000-0000",1649,1182
,,,,,,,,0,"000000000000","000000000000-0000",1650,1187
,,,,,,,,0,"000000000000","000000000000-0000",1651,1188
,,,,,,,,0,"000000000000","000000000000-0000",1652,1189
,,,,,,,,0,"000000000000","000000000000-0000",1653,1190
,,,,,,,,0,"000000000000","000000000000-0000",1654,1191
,,,,,,,,0,"000000000000","000000000000-0000",1655,1198
,,,,,,,,0,"000000000000","000000000000-0000",1656,1199
,,,,,,,,0,"000000000000","000000000000-0000",1657,1200
,,,,,,,,0,"000000000000","000000000000-0000",1658,1201
,,,,,,,,0,"000000000000","000000000000-0000",1659,1202
,,,,,,,,0,"000000000000","000000000000-0000",1660,1203
,,,,,,,,0,"000000000000","000000000000-0000",1661,1208
,,,,,,,,0,"000000000000","000000000000-0000",1662,1209
,,,,,,,,0,"000000000000","000000000000-0000",1663,1210
,,,,,,,,0,"000000000000","000000000000-0000",1664,1211
,,,,,,,,0,"000000000000","000000000000-0000",1665,1212
,,,,,,,,0,"000000000000","000000000000-0000",1666,1218
,,,,,,,,0,"000000000000","000000000000-0000",1667,1219
,,,,,,,,0,"000000000000","000000000000-0000",1668,1220
,,,,,,,,0,"000000000000","000000000000-0000",1669,1221
,,,,,,,,0,"000000000000","000000000000-0000",1670,1222
,,,,,,,,0,"000000000000","000000000000-0000",1671,1230
,,,,,,,,0,"000000000000","000000000000-0000",1672,1231
,,,,,,,,0,"000000000000","000000000000-0000",1673,1238
,,,,,,,,0,"000000000000","000000000000-0000",1674,1239
,,,,,,,,0,"000000000000","000000000000-0000",1780,743
,,,,,,,,0,"000000000000","000000000000-0000",1781,754
,,,,,,,,0,"000000000000","000000000000-0000",1782,773
,,,,,,,,0,"000000000000","000000000000-0000",1783,774
,,,,,,,,0,"000000000000","000000000000-0000",1784,775
,,,,,,,,0,"000000000000","000000000000-0000",1786,777
,,,,,,,,0,"000000000000","000000000000-0000",1787,778
,,,,,,,,0,"000000000000","000000000000-0000",1788,779
,,,,,,,,0,"000000000000","000000000000-0000",1789,780
,,,,,,,,0,"000000000000","000000000000-0000",1790,786
,,,,,,,,0,"000000000000","000000000000-0000",1791,792
,,,,,,,,0,"000000000000","000000000000-0000",1798,8
,,,,,,,,0,"000000000000","000000000000-0000",1804,474
,,,,,,,,0,"000000000000","000000000000-0000",1805,475
,,,,,,,,0,"000000000000","000000000000-0000",1806,476
,,,,,,,,0,"000000000000","000000000000-0000",1807,477
,,,,,,,,0,"000000000000","000000000000-0000",1808,478
,,,,,,,,0,"000000000000","000000000000-0000",1809,479
,,,,,,,,0,"000000000000","000000000000-0000",1810,480
,,,,,,,,0,"000000000000","000000000000-0000",1811,481
,,,,,,,,0,"000000000000","000000000000-0000",1812,482
,,,,,,,,0,"000000000000","000000000000-0000",1813,483
,,,,,,,,0,"000000000000","000000000000-0000",1814,484
,,,,,,,,0,"000000000000","000000000000-0000",1815,485
,,,,,,,,0,"000000000000","000000000000-0000",1816,486
,,,,,,,,0,"000000000000","000000000000-0000",1817,487
,,,,,,,,0,"000000000000","000000000000-0000",1818,488
,,,,,,,,0,"000000000000","000000000000-0000",1819,489
,,,,,,,,0,"000000000000","000000000000-0000",1820,490
,,,,,,,,0,"000000000000","000000000000-0000",1821,491
,,,,,,,,0,"000000000000","000000000000-0000",1822,492
,,,,,,,,0,"000000000000","000000000000-0000",1823,493
,,,,,,,,0,"000000000000","000000000000-0000",1824,494
,,,,,,,,0,"000000000000","000000000000-0000",1825,495
,,,,,,,,0,"000000000000","000000000000-0000",1826,496
,,,,,,,,0,"000000000000","000000000000-0000",1827,497
,,,,,,,,0,"000000000000","000000000000-0000",1828,498
,,,,,,,,0,"000000000000","000000000000-0000",1829,499
,,,,,,,,0,"000000000000","000000000000-0000",1830,500
,,,,,,,,0,"000000000000","000000000000-0000",1831,501
,,,,,,,,0,"000000000000","000000000000-0000",1832,502
,,,,,,,,0,"000000000000","000000000000-0000",1833,503
,,,,,,,,0,"000000000000","000000000000-0000",1834,504
,,,,,,,,0,"000000000000","000000000000-0000",1835,505
,,,,,,,,0,"000000000000","000000000000-0000",1836,506
,,,,,,,,0,"000000000000","000000000000-0000",1837,507
,,,,,,,,0,"000000000000","000000000000-0000",1838,508
,,,,,,,,0,"000000000000","000000000000-0000",1839,509
,,,,,,,,0,"000000000000","000000000000-0000",1840,510
,,,,,,,,0,"000000000000","000000000000-0000",1841,511
,,,,,,,,0,"000000000000","000000000000-0000",1842,512
,,,,,,,,0,"000000000000","000000000000-0000",1843,513
,,,,,,,,0,"000000000000","000000000000-0000",1844,514
,,,,,,,,0,"000000000000","000000000000-0000",1845,515
,,,,,,,,0,"000000000000","000000000000-0000",1846,516
,,,,,,,,0,"000000000000","000000000000-0000",1847,517
,,,,,,,,0,"000000000000","000000000000-0000",1848,518
,,,,,,,,0,"000000000000","000000000000-0000",1861,781
,,,,,,,,0,"000000000000","000000000000-0000",1862,782
,,,,,,,,0,"000000000000","000000000000-0000",2063,1446
,,,,,,,,0,"000000000000","000000000000-0000",2064,1447
,,,,,,,,0,"000000000000","000000000000-0000",2065,1448
,,,,,,,,0,"000000000000","000000000000-0000",2069,1449
,,,,,,,,0,"000000000000","000000000000-0000",2070,1450
,,,,,,,,0,"000000000000","000000000000-0000",2071,1451
,,,,,,,,0,"000000000000","000000000000-0000",2072,1452
,,,,,,,,0,"000000000000","000000000000-0000",2073,1453
,,,,,,,,0,"000000000000","000000000000-0000",2074,1454
,,,,,,,,0,"000000000000","000000000000-0000",2075,1455
,,,,,,,,0,"000000000000","000000000000-0000",2076,1456
,,,,,,,,0,"000000000000","000000000000-0000",2077,1457
,,,,,,,,0,"000000000000","000000000000-0000",2078,1458
,,,,,,,,0,"000000000000","000000000000-0000",2079,234
,,,,,,,,0,"000000000000","000000000000-0000",2080,251
,,,,,,,,0,"000000000000","000000000000-0000",2081,252
,,,,,,,,0,"000000000000","000000000000-0000",2082,253
,,,,,,,,0,"000000000000","000000000000-0000",2083,453
,,,,,,,,0,"000000000000","000000000000-0000",2084,454
,,,,,,,,0,"000000000000","000000000000-0000",2085,455
,,,,,,,,0,"000000000000","000000000000-0000",2086,456
,,,,,,,,0,"000000000000","000000000000-0000",2087,457
,,,,,,,,0,"000000000000","000000000000-0000",2088,458
,,,,,,,,0,"000000000000","000000000000-0000",2089,459
,,,,,,,,0,"000000000000","000000000000-0000",2090,460
,,,,,,,,0,"000000000000","000000000000-0000",2091,461
,,,,,,,,0,"000000000000","000000000000-0000",2092,462
,,,,,,,,0,"000000000000","000000000000-0000",2093,286
,,,,,,,,0,"000000000000","000000000000-0000",2094,287
,,,,,,,,0,"000000000000","000000000000-0000",2095,288
,,,,,,,,0,"000000000000","000000000000-0000",2096,289
,,,,,,,,0,"000000000000","000000000000-0000",2097,638
,,,,,,,,0,"000000000000","000000000000-0000",2098,639
,,,,,,,,0,"000000000000","000000000000-0000",2099,640
,,,,,,,,0,"000000000000","000000000000-0000",2100,641
,,,,,,,,0,"000000000000","000000000000-0000",2101,642
,,,,,,,,0,"000000000000","000000000000-0000",2102,643
,,,,,,,,0,"000000000000","000000000000-0000",2103,644
,,,,,,,,0,"000000000000","000000000000-0000",2104,645
,,,,,,,,0,"000000000000","000000000000-0000",2105,646
,,,,,,,,0,"000000000000","000000000000-0000",2106,647
,,,,,,,,0,"000000000000","000000000000-0000",2107,648
,,,,,,,,0,"000000000000","000000000000-0000",2108,649
,,,,,,,,0,"000000000000","000000000000-0000",2109,650
,,,,,,,,0,"000000000000","000000000000-0000",2110,651
,,,,,,,,0,"000000000000","000000000000-0000",2111,652
,,,,,,,,0,"000000000000","000000000000-0000",2112,653
,,,,,,,,0,"000000000000","000000000000-0000",2113,654
,,,,,,,,0,"000000000000","000000000000-0000",2114,655
,,,,,,,,0,"000000000000","000000000000-0000",2115,656
,,,,,,,,0,"000000000000","000000000000-0000",2116,657
,,,,,,,,0,"000000000000","000000000000-0000",2117,658
,,,,,,,,0,"000000000000","000000000000-0000",2118,659
,,,,,,,,0,"000000000000","000000000000-0000",2119,660
,,,,,,,,0,"000000000000","000000000000-0000",2120,661
,,,,,,,,0,"000000000000","000000000000-0000",2121,662
,,,,,,,,0,"000000000000","000000000000-0000",2122,663
,,,,,,,,0,"000000000000","000000000000-0000",2123,664
,,,,,,,,0,"000000000000","000000000000-0000",2124,665
,,,,,,,,0,"000000000000","000000000000-0000",2125,666
,,,,,,,,0,"000000000000","000000000000-0000",2126,667
,,,,,,,,0,"000000000000","000000000000-0000",2127,668
,,,,,,,,0,"000000000000","000000000000-0000",2128,669
,,,,,,,,0,"000000000000","000000000000-0000",2129,670
,,,,,,,,0,"000000000000","000000000000-0000",2130,671
,,,,,,,,0,"000000000000","000000000000-0000",2131,672
,,,,,,,,0,"000000000000","000000000000-0000",2132,673
,,,,,,,,0,"000000000000","000000000000-0000",2133,674
,,,,,,,,0,"000000000000","000000000000-0000",2134,675
,,,,,,,,0,"000000000000","000000000000-0000",2135,676
,,,,,,,,0,"000000000000","000000000000-0000",2136,677
,,,,,,,,0,"000000000000","000000000000-0000",2137,261
,,,,,,,,0,"000000000000","000000000000-0000",2138,262
,,,,,,,,0,"000000000000","000000000000-0000",2143,284
,,,,,,,,0,"000000000000","000000000000-0000",2144,285
,,,,,,,,0,"000000000000","000000000000-0000",2145,316
,,,,,,,,0,"000000000000","000000000000-0000",2146,317
,,,,,,,,0,"000000000000","000000000000-0000",2147,318
,,,,,,,,0,"000000000000","000000000000-0000",2194,738
,,,,,,,,0,"000000000000","000000000000-0000",2195,739
,,,,,,,,0,"000000000000","000000000000-0000",2196,6
,,,,,,,,0,"000000000000","000000000000-0000",2197,11
,,,,,,,,0,"000000000000","000000000000-0000",2198,12
,,,,,,,,0,"000000000000","000000000000-0000",2199,188
,,,,,,,,0,"000000000000","000000000000-0000",2200,189
,,,,,,,,0,"000000000000","000000000000-0000",2201,190
,,,,,,,,0,"000000000000","000000000000-0000",2202,191
,,,,,,,,0,"000000000000","000000000000-0000",2203,192
,,,,,,,,0,"000000000000","000000000000-0000",2204,193
,,,,,,,,0,"000000000000","000000000000-0000",2205,194
,,,,,,,,0,"000000000000","000000000000-0000",2206,195
,,,,,,,,0,"000000000000","000000000000-0000",2207,196
,,,,,,,,0,"000000000000","000000000000-0000",2208,197
,,,,,,,,0,"000000000000","000000000000-0000",2209,198
,,,,,,,,0,"000000000000","000000000000-0000",2210,199
,,,,,,,,0,"000000000000","000000000000-0000",2211,200
,,,,,,,,0,"000000000000","000000000000-0000",2212,201
,,,,,,,,0,"000000000000","000000000000-0000",2213,202
,,,,,,,,0,"000000000000","000000000000-0000",2214,203
,,,,,,,,0,"000000000000","000000000000-0000",2215,204
,,,,,,,,0,"000000000000","000000000000-0000",2216,205
,,,,,,,,0,"000000000000","000000000000-0000",2217,206
,,,,,,,,0,"000000000000","000000000000-0000",2218,207
,,,,,,,,0,"000000000000","000000000000-0000",2219,208
,,,,,,,,0,"000000000000","000000000000-0000",2220,209
,,,,,,,,0,"000000000000","000000000000-0000",2221,210
,,,,,,,,0,"000000000000","000000000000-0000",2222,211
,,,,,,,,0,"000000000000","000000000000-0000",2223,212
,,,,,,,,0,"000000000000","000000000000-0000",2224,213
,,,,,,,,0,"000000000000","000000000000-0000",2225,214
,,,,,,,,0,"000000000000","000000000000-0000",2226,215
,,,,,,,,0,"000000000000","000000000000-0000",2227,216
,,,,,,,,0,"000000000000","000000000000-0000",2228,217
,,,,,,,,0,"000000000000","000000000000-0000",2229,218
,,,,,,,,0,"000000000000","000000000000-0000",2230,219
,,,,,,,,0,"000000000000","000000000000-0000",2231,220
,,,,,,,,0,"000000000000","000000000000-0000",2232,221
,,,,,,,,0,"000000000000","000000000000-0000",2233,222
,,,,,,,,0,"000000000000","000000000000-0000",2234,223
,,,,,,,,0,"000000000000","000000000000-0000",2235,224
,,,,,,,,0,"000000000000","000000000000-0000",2236,225
,,,,,,,,0,"000000000000","000000000000-0000",2237,226
,,,,,,,,0,"000000000000","000000000000-0000",2238,227
,,,,,,,,0,"000000000000","000000000000-0000",2239,228
,,,,,,,,0,"000000000000","000000000000-0000",2240,229
,,,,,,,,0,"000000000000","000000000000-0000",2241,230
,,,,,,,,0,"000000000000","000000000000-0000",2242,231
,,,,,,,,0,"000000000000","000000000000-0000",2245,463
,,,,,,,,0,"000000000000","000000000000-0000",2246,9
,,,,,,,,0,"000000000000","000000000000-0000",2247,1400
,,,,,,,,0,"000000000000","000000000000-0000",2248,1232
,,,,,,,,0,"000000000000","000000000000-0000",2249,1233
,,,,,,,,0,"000000000000","000000000000-0000",2250,1234
,,,,,,,,0,"000000000000","000000000000-0000",2251,1235
,,,,,,,,0,"000000000000","000000000000-0000",2252,1240
,,,,,,,,0,"000000000000","000000000000-0000",2253,1241
,,,,,,,,0,"000000000000","000000000000-0000",2254,1242
,,,,,,,,0,"000000000000","000000000000-0000",2255,1243
,,,,,,,,0,"000000000000","000000000000-0000",2256,1244
,,,,,,,,0,"000000000000","000000000000-0000",2257,1245
,,,,,,,,0,"000000000000","000000000000-0000",2258,1246
,,,,,,,,0,"000000000000","000000000000-0000",2259,1247
,,,,,,,,0,"000000000000","000000000000-0000",2260,1248
